,score,params,iteration,recall,accuracy,triggered,spontaneous
297,0.5763036512219001,"{'attractor_size': 64, 'background_activity': 12.653609951493264, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.111524656779707, 'e_i_weight': 4.320437452341578, 'i_e_weight': 15.784102089097711, 'i_frequency': 10.568063936187022, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",297,0.40479393777789613,1.0,60,0
310,0.5759708649881932,"{'attractor_size': 64, 'background_activity': 17.43914344149771, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.95387382137011, 'e_i_weight': 5.790070694001275, 'i_e_weight': 16.189733997795884, 'i_frequency': 14.40495693546314, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",310,0.42436611206844294,0.8961038961038961,69,8
735,0.5738200888390904,"{'attractor_size': 64, 'background_activity': 16.80445721556789, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.827319551016943, 'e_i_weight': 4.19549758641918, 'i_e_weight': 6.083890894800887, 'i_frequency': 10.539129497764444, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",735,0.6916542706224785,0.49029126213592233,101,105
630,0.5733374808041044,"{'attractor_size': 64, 'background_activity': 18.373577652295637, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.816353804960125, 'e_i_weight': 4.817695354163113, 'i_e_weight': 10.472271128649568, 'i_frequency': 13.354194371310538, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",630,0.601590641050985,0.5476190476190477,69,57
1121,0.5724648055983096,"{'attractor_size': 64, 'background_activity': 17.25502494466879, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.747718271526931, 'e_i_weight': 6.766867018808594, 'i_e_weight': 12.011678875556594, 'i_frequency': 12.198766221589828, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1121,0.4442850129428539,0.8045977011494253,70,17
717,0.5718591911545645,"{'attractor_size': 64, 'background_activity': 17.55091314938862, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.568763385106871, 'e_i_weight': 5.5113975191573035, 'i_e_weight': 10.573709580151933, 'i_frequency': 10.768381263409307, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",717,0.6430633488418366,0.5148514851485149,104,98
1482,0.5716824806785613,"{'attractor_size': 64, 'background_activity': 16.85840200906459, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.308536115463198, 'e_i_weight': 6.811192549788185, 'i_e_weight': 13.458157860667447, 'i_frequency': 10.624489992098598, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1482,0.4332813254310006,0.84,63,12
1023,0.5704266155232707,"{'attractor_size': 64, 'background_activity': 17.15154855831108, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.883088125061402, 'e_i_weight': 4.957518611010218, 'i_e_weight': 11.316981904606129, 'i_frequency': 10.467945393161639, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1023,0.6424040052770797,0.5129533678756477,99,94
509,0.5701259836453839,"{'attractor_size': 64, 'background_activity': 12.35696797025847, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.7758652833375255, 'e_i_weight': 7.145004119692514, 'i_e_weight': 10.856975305156912, 'i_frequency': 10.575853452764969, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",509,0.40143755977455986,0.9833333333333333,59,1
350,0.569149964597794,"{'attractor_size': 64, 'background_activity': 15.786830469362233, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.223580308256058, 'e_i_weight': 6.222379729994522, 'i_e_weight': 16.839864646310037, 'i_frequency': 12.293036784843384, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",350,0.39777052137948776,1.0,51,0
671,0.5686306248588285,"{'attractor_size': 64, 'background_activity': 14.666400605422263, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.112724526606865, 'e_i_weight': 7.040810235281975, 'i_e_weight': 7.349442173074349, 'i_frequency': 17.36164354346378, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",671,0.39726337221847174,1.0,59,0
1582,0.5685385677328804,"{'attractor_size': 64, 'background_activity': 17.727893012098843, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.654880974741939, 'e_i_weight': 4.3281673208718185, 'i_e_weight': 15.626689579172002, 'i_frequency': 11.545177463127617, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1582,0.6043634957590177,0.536723163841808,95,82
1248,0.5683856289103326,"{'attractor_size': 64, 'background_activity': 17.713760084641294, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.57796374516262, 'e_i_weight': 4.597309121252665, 'i_e_weight': 8.507722523015401, 'i_frequency': 12.919042070920838, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1248,0.6429531939342583,0.5093167701863354,82,79
1352,0.5669637523263662,"{'attractor_size': 64, 'background_activity': 16.920658713857446, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.012489494676892, 'e_i_weight': 4.992870925638744, 'i_e_weight': 11.003205849007777, 'i_frequency': 10.960255778563983, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1352,0.6310321821943305,0.5147058823529411,105,99
482,0.5666752031260183,"{'attractor_size': 64, 'background_activity': 13.548926378973063, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.256475885350044, 'e_i_weight': 6.256325368997063, 'i_e_weight': 12.772115287079352, 'i_frequency': 12.627329728671754, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",482,0.3981185335969404,0.9827586206896551,57,1
35,0.5664716882239857,"{'attractor_size': 64, 'background_activity': 23.619603050215478, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.081312352722037, 'e_i_weight': 0.5240996950454431, 'i_e_weight': 17.502893080039026, 'i_frequency': 12.183174692027219, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",35,0.8653314281428485,0.42105263157894735,136,187
1045,0.5664417556798289,"{'attractor_size': 64, 'background_activity': 13.510367736985307, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.215460949336011, 'e_i_weight': 6.436370164254373, 'i_e_weight': 12.464786022929962, 'i_frequency': 12.712723392738692, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1045,0.39512992089724935,1.0,48,0
755,0.5637560962707718,"{'attractor_size': 64, 'background_activity': 17.559177709303235, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.766914571897503, 'e_i_weight': 6.243112621905725, 'i_e_weight': 8.086143885372989, 'i_frequency': 12.13505794381851, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",755,0.5987728306740657,0.532608695652174,98,86
309,0.5631637264680822,"{'attractor_size': 64, 'background_activity': 14.812661117473978, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.690969129692597, 'e_i_weight': 5.518161539991972, 'i_e_weight': 17.244219270392314, 'i_frequency': 12.357785889509003, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",309,0.39524309167852234,0.9791666666666666,47,1
500,0.5628890117211691,"{'attractor_size': 64, 'background_activity': 17.506272120374994, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.8915758740927, 'e_i_weight': 4.538314508654189, 'i_e_weight': 13.763842930712245, 'i_frequency': 10.051316268657443, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",500,0.6320215499724707,0.5073891625615764,103,100
298,0.5628714958448163,"{'attractor_size': 64, 'background_activity': 16.807204092870954, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.6335544969243125, 'e_i_weight': 6.260066995596654, 'i_e_weight': 13.504475610479364, 'i_frequency': 17.048480347539055, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",298,0.3916639981862307,1.0,62,0
1058,0.5626263211795761,"{'attractor_size': 64, 'background_activity': 16.492254055657167, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.735864679706895, 'e_i_weight': 5.858854175561661, 'i_e_weight': 13.309229806471198, 'i_frequency': 12.306484542262048, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1058,0.44019153058933735,0.7794117647058824,53,15
1556,0.5621527883414612,"{'attractor_size': 64, 'background_activity': 13.249867977763051, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.857528711143761, 'e_i_weight': 5.912189111327885, 'i_e_weight': 12.783447673445503, 'i_frequency': 13.03941148270546, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1556,0.39096837534846623,1.0,64,0
72,0.5619910866582397,"{'attractor_size': 64, 'background_activity': 16.21533695210996, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.025207037688663, 'e_i_weight': 2.670578163359669, 'i_e_weight': 17.953553676071344, 'i_frequency': 10.920538646821866, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",72,0.5926924562677273,0.5343137254901961,109,95
939,0.5616810501972639,"{'attractor_size': 64, 'background_activity': 18.338664157460805, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.212714692474496, 'e_i_weight': 4.400011715442729, 'i_e_weight': 10.635770185506333, 'i_frequency': 11.506817829536237, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",939,0.6910356657406771,0.4731182795698925,88,98
1225,0.5615211851000714,"{'attractor_size': 64, 'background_activity': 12.848659489560895, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.9206817654826, 'e_i_weight': 5.220704843756092, 'i_e_weight': 13.807582118745758, 'i_frequency': 11.080790700354328, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1225,0.39035763285755104,1.0,70,0
1133,0.5611645073052132,"{'attractor_size': 64, 'background_activity': 12.545413900548906, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.864878055596407, 'e_i_weight': 5.879088764484684, 'i_e_weight': 12.164399213706545, 'i_frequency': 11.486209480716418, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1133,0.39475013154668576,0.9701492537313433,65,2
724,0.5609286863468514,"{'attractor_size': 64, 'background_activity': 17.88821993343425, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.444403934212943, 'e_i_weight': 6.517726800865857, 'i_e_weight': 7.6943228211490196, 'i_frequency': 12.85588508594377, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",724,0.5901279069477283,0.5344827586206896,93,81
65,0.5607873074721081,"{'attractor_size': 64, 'background_activity': 19.16085528872541, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.751419056331528, 'e_i_weight': 3.8705320707143676, 'i_e_weight': 12.813720516544453, 'i_frequency': 14.272842797814787, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",65,0.6136579059511292,0.5163043478260869,95,89
1171,0.5599874255029686,"{'attractor_size': 64, 'background_activity': 14.520770737685108, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.152503154261666, 'e_i_weight': 6.2733625614348885, 'i_e_weight': 13.341207933541888, 'i_frequency': 14.640679436694905, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1171,0.3888767608147876,1.0,50,0
1214,0.5599640399063459,"{'attractor_size': 64, 'background_activity': 13.421481644308045, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.284748141292553, 'e_i_weight': 6.452748920148297, 'i_e_weight': 13.58086103601173, 'i_frequency': 10.889509605558446, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1214,0.3942331256387681,0.9661016949152542,57,2
593,0.5595450150728467,"{'attractor_size': 64, 'background_activity': 13.041330775850742, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.642621969311884, 'e_i_weight': 6.166371529098256, 'i_e_weight': 12.610657459725255, 'i_frequency': 10.604573869447554, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",593,0.38845019172962497,1.0,72,0
1069,0.5582136333099085,"{'attractor_size': 64, 'background_activity': 16.590484789581367, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.033172485764137, 'e_i_weight': 6.552989218975461, 'i_e_weight': 13.684439573331876, 'i_frequency': 12.333586096881376, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1069,0.3948109718714045,0.9523809523809523,60,3
47,0.5576502741889712,"{'attractor_size': 64, 'background_activity': 12.318841868688903, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.744581100067126, 'e_i_weight': 4.043904996808716, 'i_e_weight': 7.171402505202272, 'i_frequency': 13.453535039201135, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",47,0.38963915041774416,0.9803921568627451,50,1
916,0.5560662300279356,"{'attractor_size': 64, 'background_activity': 17.810999800959106, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.701385760200935, 'e_i_weight': 6.720978771339065, 'i_e_weight': 10.332262129423794, 'i_frequency': 11.48398191214682, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",916,0.504085450600578,0.62,62,38
285,0.5560253123945204,"{'attractor_size': 64, 'background_activity': 14.599626470546406, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.47308626507781, 'e_i_weight': 5.568241437482478, 'i_e_weight': 16.775772847449048, 'i_frequency': 13.16780858262432, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",285,0.3850658305628392,1.0,72,0
1889,0.5557497119377708,"{'attractor_size': 64, 'background_activity': 17.03478171014082, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.928258611236707, 'e_i_weight': 6.691929293301807, 'i_e_weight': 9.856859891246593, 'i_frequency': 14.7140594102945, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1889,0.4002013322963213,0.9090909090909091,70,7
444,0.5553986512370261,"{'attractor_size': 64, 'background_activity': 17.223668906908248, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.74525675982463, 'e_i_weight': 5.802497732839962, 'i_e_weight': 13.453197050619835, 'i_frequency': 11.918619174291354, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",444,0.4398638353364864,0.7532467532467533,58,19
1492,0.554390562622965,"{'attractor_size': 64, 'background_activity': 17.564958152834187, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.747119517050201, 'e_i_weight': 6.33530754851624, 'i_e_weight': 13.594560902920652, 'i_frequency': 10.021650562761282, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1492,0.46597745820645087,0.6842105263157895,78,36
816,0.5543643523061846,"{'attractor_size': 64, 'background_activity': 16.83540443583454, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.555703934314964, 'e_i_weight': 6.218273949623398, 'i_e_weight': 12.094447865618237, 'i_frequency': 11.269141379184505, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",816,0.4986720500751689,0.6240601503759399,83,50
718,0.5540935739440219,"{'attractor_size': 64, 'background_activity': 16.697240925046753, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.160446068208769, 'e_i_weight': 6.316046232008661, 'i_e_weight': 9.670453178584419, 'i_frequency': 20.724885550103537, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",718,0.38321537546204265,1.0,57,0
883,0.5537830800959986,"{'attractor_size': 64, 'background_activity': 12.933559803321932, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.476723687155404, 'e_i_weight': 6.428668405465499, 'i_e_weight': 9.828996451124713, 'i_frequency': 12.5374126724391, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",883,0.3829184076568253,1.0,50,0
733,0.5529427673738491,"{'attractor_size': 64, 'background_activity': 13.964764637515195, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.006558281707023, 'e_i_weight': 6.44988924330514, 'i_e_weight': 11.550403647713217, 'i_frequency': 14.574902834850176, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",733,0.3821153406423024,1.0,49,0
1230,0.5528528386958532,"{'attractor_size': 64, 'background_activity': 17.42087686246692, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.665543426655994, 'e_i_weight': 4.612098453457952, 'i_e_weight': 9.071973262577076, 'i_frequency': 11.437854005303455, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1230,0.6803771106621707,0.46558704453441296,115,132
1252,0.5525570298460342,"{'attractor_size': 64, 'background_activity': 18.347159114683407, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.006860246584228, 'e_i_weight': 4.4550838549765555, 'i_e_weight': 9.991769850154146, 'i_frequency': 15.002842707996631, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1252,0.6090105058044055,0.5056818181818182,89,87
1580,0.5515688504139582,"{'attractor_size': 64, 'background_activity': 14.713178293733513, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.30905538803263, 'e_i_weight': 4.695303989387427, 'i_e_weight': 12.189073577763772, 'i_frequency': 16.625300320252517, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1580,0.3808043278906252,1.0,56,0
1111,0.5513195741757305,"{'attractor_size': 64, 'background_activity': 17.585613126106384, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.812495171266109, 'e_i_weight': 5.782397624812307, 'i_e_weight': 13.365147827484416, 'i_frequency': 14.257983163421727, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1111,0.4226979859022089,0.7924528301886793,84,22
871,0.5502859414979563,"{'attractor_size': 64, 'background_activity': 15.764435173580207, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.239645604045956, 'e_i_weight': 7.842286151531907, 'i_e_weight': 11.55364832463593, 'i_frequency': 12.742865226752627, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",871,0.37958239990205667,1.0,60,0
597,0.5501831438272007,"{'attractor_size': 64, 'background_activity': 12.19739628272358, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.21322141427549, 'e_i_weight': 5.742268673212404, 'i_e_weight': 15.030780498360032, 'i_frequency': 10.051939563045137, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",597,0.3794845821282313,1.0,56,0
967,0.5501165402181305,"{'attractor_size': 64, 'background_activity': 17.650861583370343, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.520003981006546, 'e_i_weight': 5.7376741684302415, 'i_e_weight': 9.045213964002068, 'i_frequency': 11.35194901425938, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",967,0.6201147437966158,0.4943181818181818,87,89
1085,0.5499471130573789,"{'attractor_size': 64, 'background_activity': 12.918258414426077, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.811363431995778, 'e_i_weight': 5.327215615228635, 'i_e_weight': 9.657317283665947, 'i_frequency': 12.898584694736254, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1085,0.3792600380369026,1.0,57,0
1494,0.5496147210551771,"{'attractor_size': 64, 'background_activity': 18.214744941795136, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.463156666815788, 'e_i_weight': 5.349926855692878, 'i_e_weight': 13.06360369292172, 'i_frequency': 12.180935431550747, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1494,0.5082127577778243,0.5983606557377049,73,49
1010,0.5490450035976224,"{'attractor_size': 64, 'background_activity': 18.956423844322412, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.354562856393109, 'e_i_weight': 6.020636950470173, 'i_e_weight': 11.688088922066504, 'i_frequency': 14.796950856599581, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1010,0.4901661537700557,0.624,78,47
646,0.547538365345048,"{'attractor_size': 64, 'background_activity': 16.98227998284037, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.284969365016526, 'e_i_weight': 4.532044183187837, 'i_e_weight': 7.7047576917139775, 'i_frequency': 11.173647353110711, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",646,0.7022972404433553,0.44866920152091255,118,145
1459,0.5475289494415934,"{'attractor_size': 64, 'background_activity': 16.180683661702034, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.584516897702223, 'e_i_weight': 6.95659541309023, 'i_e_weight': 13.181499385494636, 'i_frequency': 10.945757793312124, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1459,0.39916432395383294,0.8714285714285714,61,9
1098,0.5469597271058525,"{'attractor_size': 64, 'background_activity': 17.747845195075225, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.120214746007766, 'e_i_weight': 4.4749121955402, 'i_e_weight': 8.827848260804249, 'i_frequency': 12.74511406513897, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1098,0.6676914213490545,0.46320346320346323,107,124
1158,0.5467829273061453,"{'attractor_size': 64, 'background_activity': 14.551648592936449, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.709571045855968, 'e_i_weight': 6.779274020952537, 'i_e_weight': 11.236693553131756, 'i_frequency': 14.157859126700899, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1158,0.37625688383399175,1.0,40,0
935,0.5467298253545216,"{'attractor_size': 64, 'background_activity': 18.973357111767495, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.31265095700181, 'e_i_weight': 4.820626401165574, 'i_e_weight': 9.602106281946394, 'i_frequency': 15.949634567550886, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",935,0.5824323908515471,0.5151515151515151,102,96
159,0.5454118954256034,"{'attractor_size': 64, 'background_activity': 20.575739757524367, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.185045384297855, 'e_i_weight': 3.5006483798799994, 'i_e_weight': 13.668419806397377, 'i_frequency': 15.596382140882191, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",159,0.5998967966135407,0.5,84,84
1022,0.5452721504361715,"{'attractor_size': 64, 'background_activity': 15.39906015709508, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.545377461354874, 'e_i_weight': 6.606034292968747, 'i_e_weight': 8.632474815331463, 'i_frequency': 19.448198580182876, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1022,0.3774973451840531,0.9814814814814815,53,1
1292,0.5448491371430192,"{'attractor_size': 64, 'background_activity': 18.503453036229097, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.851353007841107, 'e_i_weight': 4.677835752865923, 'i_e_weight': 11.42250008530601, 'i_frequency': 13.540575032790303, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1292,0.5693285093265242,0.5223880597014925,70,64
628,0.5442788521394059,"{'attractor_size': 64, 'background_activity': 17.862905250706778, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.935240267558052, 'e_i_weight': 5.344804822012679, 'i_e_weight': 8.821821264096817, 'i_frequency': 10.011610334888546, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",628,0.6758255646685131,0.4555984555984556,118,141
743,0.544040986463386,"{'attractor_size': 64, 'background_activity': 12.772896983056073, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.336286911220273, 'e_i_weight': 5.208880973133094, 'i_e_weight': 9.736189319248643, 'i_frequency': 12.91929893541969, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",743,0.37366504235711756,1.0,73,0
1209,0.5432903733804846,"{'attractor_size': 64, 'background_activity': 12.870924747700872, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.96122362793376, 'e_i_weight': 6.0774779711686024, 'i_e_weight': 14.407108814334814, 'i_frequency': 11.475816556593749, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1209,0.3729572204731431,1.0,53,0
1282,0.543044637625951,"{'attractor_size': 64, 'background_activity': 13.774368256521743, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.464458909669453, 'e_i_weight': 4.4890969520979604, 'i_e_weight': 14.74168601145194, 'i_frequency': 13.372544677941214, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1282,0.37517896487989416,0.9827586206896551,57,1
1450,0.542777498927065,"{'attractor_size': 64, 'background_activity': 12.875988932300485, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.710763258404521, 'e_i_weight': 4.420197647538268, 'i_e_weight': 14.395598712763436, 'i_frequency': 12.10791289967479, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1450,0.37247400347402304,1.0,50,0
688,0.5406314475655553,"{'attractor_size': 64, 'background_activity': 17.583848646977884, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.676970084171037, 'e_i_weight': 5.398479143128654, 'i_e_weight': 7.325086378026425, 'i_frequency': 11.73521092676555, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",688,0.6052100026523362,0.4885057471264368,85,89
69,0.5403528036166984,"{'attractor_size': 64, 'background_activity': 18.88732613697812, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.002107905694963, 'e_i_weight': 4.732311952480426, 'i_e_weight': 13.486473045283297, 'i_frequency': 14.760684103587849, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",69,0.5116528782676072,0.572463768115942,79,59
339,0.5397899339335259,"{'attractor_size': 64, 'background_activity': 16.084100970698174, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.815460000197177, 'e_i_weight': 1.610937554351973, 'i_e_weight': 15.995646024166165, 'i_frequency': 10.79069221524168, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",339,0.6278309303998345,0.4734042553191489,89,99
488,0.5397790771620927,"{'attractor_size': 64, 'background_activity': 15.577578672556037, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.83410666326965, 'e_i_weight': 7.773552973080358, 'i_e_weight': 11.82346468835102, 'i_frequency': 11.974528954041146, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",488,0.36965576148097096,1.0,42,0
1132,0.539229428732644,"{'attractor_size': 64, 'background_activity': 18.473158423703108, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.483330917949152, 'e_i_weight': 5.257243022502672, 'i_e_weight': 12.514049311205456, 'i_frequency': 12.504315062522135, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1132,0.5704661378392281,0.5112359550561798,91,87
711,0.5390614302767606,"{'attractor_size': 64, 'background_activity': 17.06246055920354, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.568025076587146, 'e_i_weight': 7.355500170699909, 'i_e_weight': 10.071108265756513, 'i_frequency': 11.56081912665933, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",711,0.3887690445949379,0.8787878787878788,58,8
135,0.5378317619583749,"{'attractor_size': 64, 'background_activity': 17.709539138454133, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.009106338810284, 'e_i_weight': 3.9388869287673915, 'i_e_weight': 8.226141255705407, 'i_frequency': 11.53123842284133, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",135,0.663627135884691,0.4521276595744681,85,103
692,0.5370243488755765,"{'attractor_size': 64, 'background_activity': 17.986740113130807, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.183979060122297, 'e_i_weight': 7.301288972313153, 'i_e_weight': 7.965515276917341, 'i_frequency': 17.493737918137477, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",692,0.38596737084705895,0.8823529411764706,60,8
