,e_i_weight,background_activity,i_e_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
83,5.93151149114083,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.1426579203086041,0.0769328257487691,0.9833333333333334,20.666666666666668,0.3333333333333333,5.93
84,5.955580082795688,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.09931929573071042,0.052362491435747345,1.0,15.666666666666666,0.0,5.96
85,6.096473928254512,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.1085398644363708,0.057398731498753984,1.0,19.666666666666668,0.0,6.10
86,6.237509963257287,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.0707558228123394,0.036691634110303295,1.0,10.666666666666666,0.0,6.24
87,6.24753679945721,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.07055237445168772,0.036654321447677905,1.0,12.0,0.0,6.25
88,6.671907703213004,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.058980535574209604,0.03043823384338259,1.0,9.666666666666666,0.0,6.67
89,7.041939098544481,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.030671217626215292,0.015608165290073544,1.0,5.666666666666667,0.0,7.04
90,7.188658792752264,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.02457598570587108,0.01247002805485481,1.0,4.0,0.0,7.19
91,7.2956300798481735,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.033533153557568696,0.017134333552921963,1.0,4.0,0.0,7.30
92,7.491617051807299,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.017877278695268763,0.009074607650606354,1.0,3.0,0.0,7.49
93,7.535678487697623,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.02286554061768345,0.011591805362422209,1.0,4.666666666666667,0.0,7.54
94,7.590372302140341,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.013535761002731385,0.006819938303764577,1.0,2.0,0.0,7.59
95,7.890463006867348,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.004762252664288354,0.0023903923780371128,0.6666666666666666,1.0,0.0,7.89
96,7.9075367719407526,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.019651291317702636,0.010019747724471331,1.0,2.0,0.0,7.91
97,7.973947188052941,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.005059895020640406,0.0025492962675557167,0.3333333333333333,0.6666666666666666,0.0,7.97
98,8.067990733988779,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.006764177369880464,0.0034026138742715953,0.6666666666666666,1.3333333333333333,0.0,8.07
99,9.156727661891331,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.0,0.0,0.0,0.0,0.0,9.16
100,10.048948608053514,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.0019330135744620308,0.0009693173426028346,0.3333333333333333,0.3333333333333333,0.0,10.05
