,i_e_weight,background_activity,e_i_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
27,15.987506962372999,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9398130912491984,0.8908051534371314,0.9949354626083619,172.66666666666666,1.0,15.99
28,16.200673721871304,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.94940442199265,0.9090256673729703,0.9958438922763725,161.0,0.6666666666666666,16.20
29,16.41384048136961,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9383065751992531,0.8897914500870977,0.9931166941928922,172.16666666666666,1.1666666666666667,16.41
30,16.62700724086792,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.967934778759196,0.9422821376891829,0.9958907448686235,159.33333333333334,0.6666666666666666,16.63
31,16.840174000366225,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9507947599789296,0.9212722794493207,0.9827883546436681,153.33333333333334,2.6666666666666665,16.84
32,17.053340759864533,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9566716939192137,0.9225195120514678,0.9947792919455596,168.58333333333334,0.8333333333333334,17.05
33,17.26650751936284,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9857208766178895,0.9758061963370944,0.9959767816676967,162.0,0.6666666666666666,17.27
34,17.479674278861147,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9745981476827311,0.9602149419875713,0.9900963087564715,147.83333333333334,1.5,17.48
35,17.692841038359454,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9685612628796325,0.9523580682220677,0.9856146170990848,130.5,1.8333333333333333,17.69
36,17.90600779785776,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9663075927547959,0.9455563308247318,0.9889098998945546,142.66666666666666,1.6666666666666667,17.91
