Unnamed: 0,score,params,iteration,recall,accuracy,triggered,spontaneous
1062,0.8946141929157266,"{'attractor_size': 64, 'background_activity': 11.853668376815982, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.075365837957843, 'e_i_weight': 3.784330806926287, 'i_e_weight': 5.017212217886966, 'i_frequency': 10.577429277621246, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1062,0.8172282307563996,0.9881889763779528,251,3
718,0.8887512028702194,"{'attractor_size': 64, 'background_activity': 13.637249729365319, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.94856049128428, 'e_i_weight': 5.326860040102115, 'i_e_weight': 5.637987167614399, 'i_frequency': 13.135743838434356, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",718,0.7997769762862779,1.0,232,0
605,0.894113673794501,"{'attractor_size': 64, 'background_activity': 11.431328025818036, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.62585221374053, 'e_i_weight': 5.169853793190549, 'i_e_weight': 6.591962988250908, 'i_frequency': 12.917386415678926, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",605,0.8161176152897442,0.988593155893536,260,3
1854,0.8886535497557547,"{'attractor_size': 64, 'background_activity': 15.709018722052768, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.488986848171054, 'e_i_weight': 4.294916630484062, 'i_e_weight': 5.781469707680207, 'i_frequency': 14.373122428830257, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1854,0.7996188313378351,1.0,258,0
1121,0.8883944285423228,"{'attractor_size': 64, 'background_activity': 14.365267790473606, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.50039928408399, 'e_i_weight': 5.055476067975398, 'i_e_weight': 6.188906165272166, 'i_frequency': 11.95811659308179, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1121,0.7991993305479281,1.0,225,0
476,0.8901930611186716,"{'attractor_size': 64, 'background_activity': 11.083752154460086, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.11682625202207, 'e_i_weight': 5.245878128533021, 'i_e_weight': 5.051149885327489, 'i_frequency': 13.195641274652369, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",476,0.8048391817662955,0.9957983193277312,237,1
724,0.888003241868435,"{'attractor_size': 64, 'background_activity': 12.747143078545568, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.322585012008862, 'e_i_weight': 5.261135143082463, 'i_e_weight': 7.4496901925580765, 'i_frequency': 12.460838558405852, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",724,0.7985663945284377,1.0,270,0
1350,0.8895210825773897,"{'attractor_size': 64, 'background_activity': 13.935575599589727, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.220904896666129, 'e_i_weight': 5.078343237608783, 'i_e_weight': 5.307341217176982, 'i_frequency': 12.6298185087372, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1350,0.8032434190600275,0.9965635738831616,290,1
1372,0.8913367839202003,"{'attractor_size': 64, 'background_activity': 13.692544253156973, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.049594824182433, 'e_i_weight': 5.003304454392098, 'i_e_weight': 6.094265147671004, 'i_frequency': 13.27672544287703, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1372,0.8090761218999336,0.9922178988326849,255,2
1434,0.8914266734553461,"{'attractor_size': 64, 'background_activity': 12.6587418134525, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.257740513412637, 'e_i_weight': 3.662181167907841, 'i_e_weight': 6.555203439564906, 'i_frequency': 12.505503101759889, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1434,0.8093906444589993,0.9919678714859438,247,2
1896,0.8957084576615488,"{'attractor_size': 64, 'background_activity': 16.351717182866825, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.268330650621404, 'e_i_weight': 4.288245810076573, 'i_e_weight': 5.000772738183626, 'i_frequency': 11.408691523412427, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1896,0.8226200687126041,0.9830508474576272,290,5
823,0.9134021470471063,"{'attractor_size': 64, 'background_activity': 15.598763408084903, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.741344287813408, 'e_i_weight': 3.2249575312569814, 'i_e_weight': 5.265554039635335, 'i_frequency': 10.140924617381017, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",823,0.8808491069946691,0.9484536082474226,276,15
444,0.8912956993312869,"{'attractor_size': 64, 'background_activity': 13.735793561253658, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.538092998829562, 'e_i_weight': 4.067433159020297, 'i_e_weight': 6.276341762958117, 'i_frequency': 14.88813343668168, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",444,0.8096676554533908,0.9912280701754386,226,2
1255,0.8887830624726125,"{'attractor_size': 64, 'background_activity': 10.383667632619222, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.805663017144157, 'e_i_weight': 5.1926996606533535, 'i_e_weight': 5.840121949902753, 'i_frequency': 10.02733334584694, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1255,0.8024269743969505,0.995967741935484,247,1
981,0.891772072192559,"{'attractor_size': 64, 'background_activity': 13.199094997788153, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.651878951779794, 'e_i_weight': 3.331616592507512, 'i_e_weight': 6.385986932426163, 'i_frequency': 11.848846184353942, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",981,0.8115814903769727,0.989547038327526,284,3
1170,0.8868617806603477,"{'attractor_size': 64, 'background_activity': 12.976654650545369, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.163312011075103, 'e_i_weight': 5.328017357967492, 'i_e_weight': 6.68945792971307, 'i_frequency': 10.950047572328574, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1170,0.7967220649260084,1.0,182,0
711,0.8884659302434307,"{'attractor_size': 64, 'background_activity': 10.723136791268669, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.447914738736035, 'e_i_weight': 5.557276130985397, 'i_e_weight': 5.619352137528276, 'i_frequency': 13.985719105507934, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",711,0.8017333225338913,0.9962406015037594,265,1
604,0.8880880733964667,"{'attractor_size': 64, 'background_activity': 10.874562238875924, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.31385887509344, 'e_i_weight': 5.576933357565032, 'i_e_weight': 5.406252533272156, 'i_frequency': 11.600632610093701, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",604,0.8013817156450117,0.9958333333333332,239,1
1668,0.891726418018273,"{'attractor_size': 64, 'background_activity': 12.076371122026098, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.458286881245629, 'e_i_weight': 3.6169420418626195, 'i_e_weight': 6.876905083337345, 'i_frequency': 10.02789160200847, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1668,0.8124848589381897,0.988095238095238,249,3
1347,0.8913495798630497,"{'attractor_size': 64, 'background_activity': 13.457263263736525, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.160458211228885, 'e_i_weight': 4.024070868391904, 'i_e_weight': 7.1368977256771355, 'i_frequency': 13.276362560357065, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1347,0.8119237023791499,0.988,247,3
896,0.8905752185073502,"{'attractor_size': 64, 'background_activity': 14.568756590248048, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.344985148619807, 'e_i_weight': 5.314016531621484, 'i_e_weight': 5.000369867274002, 'i_frequency': 12.240076142195507, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",896,0.8096255710484574,0.9895104895104896,283,3
399,0.8855932715492267,"{'attractor_size': 64, 'background_activity': 12.904201365847026, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.623658284641863, 'e_i_weight': 4.739263997049174, 'i_e_weight': 10.240499503069394, 'i_frequency': 11.277150593895708, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",399,0.7946768885542905,1.0,267,0
729,0.8906978402175858,"{'attractor_size': 64, 'background_activity': 12.439805357790421, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.456575084450616, 'e_i_weight': 5.382171534502174, 'i_e_weight': 5.512583110967682, 'i_frequency': 14.75515939604158, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",729,0.8101362427302161,0.9890510948905108,271,3
1130,0.8911565024961956,"{'attractor_size': 64, 'background_activity': 10.942100134708468, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.250712893312098, 'e_i_weight': 5.272602013841311, 'i_e_weight': 6.104994901620522, 'i_frequency': 12.382065917562048, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1130,0.8116686717510359,0.9879032258064516,245,3
469,0.890076531968915,"{'attractor_size': 64, 'background_activity': 13.347850318284502, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.534880438810818, 'e_i_weight': 4.239178182661865, 'i_e_weight': 10.966418923706094, 'i_frequency': 11.752755414105478, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",469,0.8085650442244602,0.9898648648648648,293,3
1821,0.8905217191021313,"{'attractor_size': 64, 'background_activity': 16.06518523560198, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.330610356878566, 'e_i_weight': 4.608254607747959, 'i_e_weight': 5.650957293077671, 'i_frequency': 12.599995786101516, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1821,0.8099813802357813,0.9888475836431226,266,3
1293,0.8849402578536214,"{'attractor_size': 64, 'background_activity': 12.03751078440084, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.057742669692668, 'e_i_weight': 5.6540826653599305, 'i_e_weight': 6.450405227669408, 'i_frequency': 12.230423604963091, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1293,0.7936258699020017,1.0,277,0
934,0.8867783447016854,"{'attractor_size': 64, 'background_activity': 13.15529162119118, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.78048455449875, 'e_i_weight': 4.897948905381463, 'i_e_weight': 7.8612062696083385, 'i_frequency': 11.725637814070025, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",934,0.7991858552389699,0.9959349593495936,245,1
1909,0.8848803021649132,"{'attractor_size': 64, 'background_activity': 15.49675296589705, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.322462151353193, 'e_i_weight': 3.7349669660855107, 'i_e_weight': 7.013219321903149, 'i_frequency': 13.739975744936658, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1909,0.793529433551246,1.0,267,0
546,0.8901788965401742,"{'attractor_size': 64, 'background_activity': 10.167810008385825, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.660570460981754, 'e_i_weight': 4.727838124265003, 'i_e_weight': 5.8863940803332495, 'i_frequency': 10.090777910587589, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",546,0.8098561378151105,0.9881889763779528,251,3
1535,0.8878419996625857,"{'attractor_size': 64, 'background_activity': 15.579259443735825, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.525490711955545, 'e_i_weight': 5.031402902750682, 'i_e_weight': 6.385128769063181, 'i_frequency': 10.005206756537984, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1535,0.8027872413325243,0.9930555555555556,286,2
969,0.8844895929567664,"{'attractor_size': 64, 'background_activity': 11.170071474659657, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.851416254475104, 'e_i_weight': 5.836429352035081, 'i_e_weight': 5.013120096304025, 'i_frequency': 13.460312057159202, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",969,0.7929012471530322,1.0,203,0
892,0.8860856570096297,"{'attractor_size': 64, 'background_activity': 12.775275296191836, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.65137435098839, 'e_i_weight': 3.4747933629322962, 'i_e_weight': 6.9808028507217115, 'i_frequency': 13.251835685643188, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",892,0.7978834721871214,0.9962121212121212,263,1
205,0.8891651368453118,"{'attractor_size': 64, 'background_activity': 10.856597346725346, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.292151750783969, 'e_i_weight': 4.2575127065821725, 'i_e_weight': 9.87690526969176, 'i_frequency': 11.000213656381606, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",205,0.8072253422239795,0.9896193771626296,286,3
717,0.8867447149167594,"{'attractor_size': 64, 'background_activity': 11.093177584334075, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.18729518701535, 'e_i_weight': 5.771064670680151, 'i_e_weight': 6.133065099734153, 'i_frequency': 13.64360084738974, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",717,0.8008141687531833,0.9933333333333332,298,2
1383,0.8901418212349044,"{'attractor_size': 64, 'background_activity': 14.653789946512306, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.689208093527391, 'e_i_weight': 4.761410203482543, 'i_e_weight': 6.644983169727769, 'i_frequency': 11.093923090214973, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1383,0.8114642201486545,0.9857142857142858,207,3
465,0.8853902467151932,"{'attractor_size': 64, 'background_activity': 12.97371394292089, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.292662505648423, 'e_i_weight': 4.654768008211375, 'i_e_weight': 9.174837399189908, 'i_frequency': 11.199580204028168, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",465,0.7970441691472947,0.9957627118644068,235,1
763,0.8851192532201689,"{'attractor_size': 64, 'background_activity': 13.437914060886015, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.87251887881692, 'e_i_weight': 5.756553506033066, 'i_e_weight': 5.6251656400256245, 'i_frequency': 10.013657042659606, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",763,0.7962726889661901,0.9962825278810408,268,1
438,0.8873155690896155,"{'attractor_size': 64, 'background_activity': 11.426068068134084, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.011904736844384, 'e_i_weight': 4.309328619453062, 'i_e_weight': 5.9576047098906635, 'i_frequency': 14.150411291343811, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",438,0.8029274615791533,0.9915254237288136,234,2
877,0.8863774325882524,"{'attractor_size': 64, 'background_activity': 13.218051108684957, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.407765970693951, 'e_i_weight': 5.845692199020084, 'i_e_weight': 5.2686823838326795, 'i_frequency': 11.582456965053343, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",877,0.8001029327408148,0.9935064935064936,306,2
1414,0.8843974885124299,"{'attractor_size': 64, 'background_activity': 16.5391740364148, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.239468618346068, 'e_i_weight': 4.2142632663650605, 'i_e_weight': 5.790330210681729, 'i_frequency': 12.01256016906746, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1414,0.7948123425450166,0.996742671009772,306,1
791,0.8858489548831832,"{'attractor_size': 64, 'background_activity': 11.450386733200139, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.155718032811487, 'e_i_weight': 4.8449105345101335, 'i_e_weight': 7.362112306157784, 'i_frequency': 11.779774516836873, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",791,0.7993398886181361,0.9933554817275748,299,2
16,0.8864638361372345,"{'attractor_size': 64, 'background_activity': 13.191318525662423, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.890909056920815, 'e_i_weight': 3.016414355506956, 'i_e_weight': 11.881189087017194, 'i_frequency': 10.57246632953559, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",16,0.8012238269700351,0.992,248,2
721,0.8824963460781245,"{'attractor_size': 64, 'background_activity': 11.672557924280044, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.376324009139447, 'e_i_weight': 5.976765068117771, 'i_e_weight': 6.870456073077859, 'i_frequency': 10.000213808368443, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",721,0.7897033204151113,1.0,288,0
596,0.8844863999599042,"{'attractor_size': 64, 'background_activity': 15.790831175273272, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.445265397396593, 'e_i_weight': 3.7602053802952917, 'i_e_weight': 8.102352982393315, 'i_frequency': 11.293701630557198, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",596,0.7957641073651887,0.995475113122172,220,1
1391,0.8868150276298712,"{'attractor_size': 64, 'background_activity': 13.407639669295337, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.410893149380659, 'e_i_weight': 5.402337333222573, 'i_e_weight': 5.00213315546055, 'i_frequency': 14.23389380530474, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1391,0.8029175996625484,0.9902912621359224,204,2
557,0.8842561265733805,"{'attractor_size': 64, 'background_activity': 12.706048416970662, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.714218962845697, 'e_i_weight': 4.231401061302027, 'i_e_weight': 7.236461583116276, 'i_frequency': 14.776941210772659, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",557,0.7954311562809704,0.9954128440366972,217,1
403,0.8889376857949526,"{'attractor_size': 64, 'background_activity': 12.330917982210792, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.899146219513348, 'e_i_weight': 3.514641877490547, 'i_e_weight': 9.510280623542329, 'i_frequency': 10.531741347406303, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",403,0.8096403277867306,0.9854545454545456,271,4
972,0.8838863520700474,"{'attractor_size': 64, 'background_activity': 10.90272371732911, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.399971120798778, 'e_i_weight': 5.03352445017489, 'i_e_weight': 5.256163588223493, 'i_frequency': 15.17799915917782, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",972,0.7944387542150234,0.996031746031746,251,1
1769,0.8892026531568217,"{'attractor_size': 64, 'background_activity': 14.614044240614406, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.23243759600605, 'e_i_weight': 4.27076236348317, 'i_e_weight': 7.783633528393816, 'i_frequency': 11.914007055357361, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1769,0.8106479815744712,0.9846153846153848,192,3
807,0.8877171185682811,"{'attractor_size': 64, 'background_activity': 10.024494376011292, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.768159567955975, 'e_i_weight': 5.357815211815833, 'i_e_weight': 5.0156290988296615, 'i_frequency': 11.373007462814176, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",807,0.8061460843516973,0.9876543209876544,240,3
1570,0.8829675375975053,"{'attractor_size': 64, 'background_activity': 10.57530271120877, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.843735809923635, 'e_i_weight': 4.314550014261751, 'i_e_weight': 6.086300063559142, 'i_frequency': 12.399301457459977, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1570,0.7924034841279891,0.9969040247678018,322,1
504,0.8849117184324251,"{'attractor_size': 64, 'background_activity': 12.816217355395564, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.310358616401455, 'e_i_weight': 3.7591714672480863, 'i_e_weight': 7.165550761368895, 'i_frequency': 13.283961489161348, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",504,0.7985307296090622,0.992248062015504,256,2
1023,0.884882048976186,"{'attractor_size': 64, 'background_activity': 14.112680289997462, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.447492389635812, 'e_i_weight': 3.180152529073103, 'i_e_weight': 6.253354895931232, 'i_frequency': 12.862833413577398, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1023,0.7984438004452209,0.9923076923076924,258,2
723,0.8809660778186978,"{'attractor_size': 64, 'background_activity': 12.134323942215268, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.836289809251515, 'e_i_weight': 5.728700682261782, 'i_e_weight': 5.935483671140622, 'i_frequency': 13.177415632455673, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",723,0.7872559181239607,1.0,308,0
796,0.8825919331720834,"{'attractor_size': 64, 'background_activity': 11.759141543757268, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.091208487976374, 'e_i_weight': 3.696645439476129, 'i_e_weight': 5.846313989393899, 'i_frequency': 11.429805912173407, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",796,0.7921315824723106,0.9963768115942028,275,1
352,0.8824866875712694,"{'attractor_size': 64, 'background_activity': 13.713377395176522, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.468281042488801, 'e_i_weight': 4.137578746057062, 'i_e_weight': 7.6167998279145, 'i_frequency': 13.99959514680318, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",352,0.7919374327356985,0.996415770609319,278,1
1866,0.8808186678094597,"{'attractor_size': 64, 'background_activity': 13.726868034638901, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.590091189488378, 'e_i_weight': 2.76312497535244, 'i_e_weight': 5.9347390983083725, 'i_frequency': 10.030489993038008, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1866,0.7870205144375126,1.0,311,0
1211,0.882602138221147,"{'attractor_size': 64, 'background_activity': 12.470800158090046, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.350104668399585, 'e_i_weight': 3.5668051385494968, 'i_e_weight': 5.023014129005029, 'i_frequency': 13.898186676101972, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1211,0.792718887578555,0.995475113122172,220,1
1188,0.8870732364245413,"{'attractor_size': 64, 'background_activity': 10.023662623586922, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.060357522633986, 'e_i_weight': 4.8082667438987885, 'i_e_weight': 5.260792629383941, 'i_frequency': 11.618940663470196, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1188,0.80651704827988,0.9855072463768116,272,4
809,0.8820087106330881,"{'attractor_size': 64, 'background_activity': 10.989962790794625, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.216248610796956, 'e_i_weight': 3.960465983540668, 'i_e_weight': 6.685398458536611, 'i_frequency': 12.239988493891515, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",809,0.7912346405545965,0.996309963099631,270,1
529,0.8821378091240841,"{'attractor_size': 64, 'background_activity': 14.584520150267393, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.584907684328428, 'e_i_weight': 5.142836560670384, 'i_e_weight': 5.023687289010505, 'i_frequency': 14.301758311055048, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",529,0.7917003045783373,0.9959016393442623,243,1
1106,0.8847875177824502,"{'attractor_size': 64, 'background_activity': 11.56240410298757, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.455175650858656, 'e_i_weight': 5.706233733722328, 'i_e_weight': 6.371553853132457, 'i_frequency': 12.921248507784458, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1106,0.7999916467354399,0.9896907216494846,288,3
1428,0.8829342066823315,"{'attractor_size': 64, 'background_activity': 11.236677526761301, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.922772891517837, 'e_i_weight': 5.3552676748359485, 'i_e_weight': 7.893899921806515, 'i_frequency': 10.522260929135125, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1428,0.7945501593981882,0.9934426229508196,303,2
783,0.879914344978773,"{'attractor_size': 64, 'background_activity': 14.941265091538611, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.546207899519539, 'e_i_weight': 5.285287607611231, 'i_e_weight': 5.615526843259755, 'i_frequency': 10.072954563753816, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",783,0.7855777288408337,1.0,244,0
594,0.8816681927717597,"{'attractor_size': 64, 'background_activity': 13.766682012249937, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.988533023140793, 'e_i_weight': 3.4663845312431025, 'i_e_weight': 7.107413416753107, 'i_frequency': 14.062340442862945, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",594,0.7908133894796623,0.9961089494163424,256,1
1143,0.884340757030027,"{'attractor_size': 64, 'background_activity': 11.402235997637668, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.705430670862004, 'e_i_weight': 3.620665917474877, 'i_e_weight': 6.589167642953453, 'i_frequency': 10.733355693605876, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1143,0.799367121011073,0.9895287958115184,378,4
1133,0.8815018585090237,"{'attractor_size': 64, 'background_activity': 14.689163200277608, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.000691223008305, 'e_i_weight': 5.051934638567054, 'i_e_weight': 5.72967676241484, 'i_frequency': 13.390988959355141, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1133,0.7909198541935625,0.9955156950672646,222,1
1759,0.9076679351453107,"{'attractor_size': 64, 'background_activity': 15.933198685635187, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.730377627857976, 'e_i_weight': 3.2533930700967675, 'i_e_weight': 8.118908885991694, 'i_frequency': 10.022487510402625, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1759,0.8747641249565392,0.94314381270903,282,17
373,0.8868861743105316,"{'attractor_size': 64, 'background_activity': 14.685686031605943, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.674287188766652, 'e_i_weight': 3.095444512439928, 'i_e_weight': 5.036300994752025, 'i_frequency': 14.111635034040116, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",373,0.8073062011980225,0.9838709677419356,244,4
1109,0.8810349339431973,"{'attractor_size': 64, 'background_activity': 13.42066682785654, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.862636945742024, 'e_i_weight': 4.144460173302784, 'i_e_weight': 5.646204620113669, 'i_frequency': 15.53307681602602, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1109,0.789721199181813,0.9962264150943396,264,1
1463,0.882447207985588,"{'attractor_size': 64, 'background_activity': 14.44961303159695, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.532165819652036, 'e_i_weight': 3.46663786620576, 'i_e_weight': 5.637100486892704, 'i_frequency': 15.085169056538561, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1463,0.7940715677660378,0.9929577464788732,282,2
1249,0.8808444729791443,"{'attractor_size': 64, 'background_activity': 11.264407556611694, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.2694948055633715, 'e_i_weight': 5.9282736180857425, 'i_e_weight': 6.739466204888646, 'i_frequency': 10.59249277541786, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1249,0.7900512338666076,0.9952153110047848,208,1
