,score,params,iteration,recall,accuracy,triggered,spontaneous
696,1.237471439683005,"{'attractor_size': 64, 'background_activity': 11.403544035491878, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.060734830299594, 'e_i_weight': 4.933561056198241, 'i_e_weight': 5.011838048097783, 'i_frequency': 13.507656945003397, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",696,1.6629830815027087,0.9853479853479854,269,4
457,1.2374437796253233,"{'attractor_size': 64, 'background_activity': 10.448597533612624, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.293266311715987, 'e_i_weight': 4.8015849088003435, 'i_e_weight': 5.325731800502279, 'i_frequency': 14.722650492843878, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",457,1.633577439232777,0.9959349593495935,245,1
1458,1.2366160592430433,"{'attractor_size': 64, 'background_activity': 17.38474051107304, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.749647434896385, 'e_i_weight': 4.857594736034448, 'i_e_weight': 5.487746927145371, 'i_frequency': 10.495607519876554, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1458,1.680173477607777,0.9783393501805054,271,6
674,1.2363452109446558,"{'attractor_size': 64, 'background_activity': 13.639463104341482, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.9117268135275545, 'e_i_weight': 5.294344312523126, 'i_e_weight': 8.521852235195748, 'i_frequency': 10.965588255064173, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",674,1.6382034549436735,0.9928057553956835,276,2
634,1.2363451081281627,"{'attractor_size': 64, 'background_activity': 12.923056688767698, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.578045296315018, 'e_i_weight': 4.974374141928015, 'i_e_weight': 7.364678762374798, 'i_frequency': 11.699954164927929, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",634,1.6310417482436161,0.9954545454545455,219,1
836,1.2363212318834012,"{'attractor_size': 64, 'background_activity': 15.303184556802334, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.86689768692948, 'e_i_weight': 4.852161879953506, 'i_e_weight': 6.849567667181806, 'i_frequency': 12.006888231267927, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",836,1.6484446722605544,0.9890510948905109,271,3
959,1.2362449609000112,"{'attractor_size': 64, 'background_activity': 13.883209933105693, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.463939435321883, 'e_i_weight': 3.9829108084026945, 'i_e_weight': 6.275265993622405, 'i_frequency': 14.035806871941327, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",959,1.6555170908575219,0.9864253393665159,218,3
1235,1.236175210810616,"{'attractor_size': 64, 'background_activity': 13.538507682318125, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.695208690531786, 'e_i_weight': 4.099199952739947, 'i_e_weight': 7.006503651216384, 'i_frequency': 15.529581564762863, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1235,1.618401534365648,1.0,214,0
1060,1.2360772044863548,"{'attractor_size': 64, 'background_activity': 11.398844486558069, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.075349378833927, 'e_i_weight': 4.225197599041105, 'i_e_weight': 6.400792238735135, 'i_frequency': 11.5052787923789, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1060,1.6597013576239215,0.9847328244274809,258,4
397,1.2359424612740484,"{'attractor_size': 64, 'background_activity': 12.758498682972624, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.985774554747518, 'e_i_weight': 5.622700126678637, 'i_e_weight': 6.984976888003698, 'i_frequency': 11.572476309784658, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",397,1.6413091599156264,0.9911504424778761,224,2
1322,1.2357135343914478,"{'attractor_size': 64, 'background_activity': 16.080994782292173, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.09472948154323, 'e_i_weight': 3.8513172162683498, 'i_e_weight': 6.08172261814555, 'i_frequency': 11.018432569048002, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1322,1.809870001184296,0.9381107491856677,288,19
603,1.2356491920071593,"{'attractor_size': 64, 'background_activity': 13.1651492442341, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.047542854021895, 'e_i_weight': 4.947972375398281, 'i_e_weight': 5.867887151571362, 'i_frequency': 13.292485777841403, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",603,1.6427640253807512,0.9902439024390244,203,2
921,1.2355036384942506,"{'attractor_size': 64, 'background_activity': 10.339326691118982, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.446783347233197, 'e_i_weight': 5.429646024601821, 'i_e_weight': 5.521240670783751, 'i_frequency': 12.305893837264456, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",921,1.6656446616602687,0.9819277108433735,163,3
1453,1.235471487404648,"{'attractor_size': 64, 'background_activity': 16.4555696385761, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.511620533513923, 'e_i_weight': 3.677979804483036, 'i_e_weight': 8.12050053278256, 'i_frequency': 12.614960114270499, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1453,1.625508802755357,0.9963898916967509,276,1
1354,1.2352945338751333,"{'attractor_size': 64, 'background_activity': 15.051047070746195, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.71890415007587, 'e_i_weight': 5.075264141907088, 'i_e_weight': 6.610314459275453, 'i_frequency': 12.687697673408858, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1354,1.625891810661707,0.9960159362549801,250,1
489,1.2349870425286513,"{'attractor_size': 64, 'background_activity': 12.045571150387428, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.13712418890426, 'e_i_weight': 3.7384548734976883, 'i_e_weight': 6.660331005799935, 'i_frequency': 12.3275606451201, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",489,1.6459674530493782,0.9882352941176471,252,3
988,1.2349013337428514,"{'attractor_size': 64, 'background_activity': 14.262590018011146, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.47980783516646, 'e_i_weight': 3.5073863797531946, 'i_e_weight': 7.019846733648756, 'i_frequency': 14.37260577210942, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",988,1.6268507440765467,0.9951456310679612,205,1
362,1.2347697442380476,"{'attractor_size': 64, 'background_activity': 15.151412520611778, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.706455458239056, 'e_i_weight': 2.8484969583516024, 'i_e_weight': 12.639360525056363, 'i_frequency': 12.919093200887376, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",362,1.624893788609922,0.9957081545064378,232,1
583,1.234598323386273,"{'attractor_size': 64, 'background_activity': 10.604722427993604, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.790753814029472, 'e_i_weight': 6.75261777394147, 'i_e_weight': 5.3133038020901395, 'i_frequency': 13.193595393813677, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",583,1.6300248248270044,0.9935691318327974,309,2
744,1.2338758210985252,"{'attractor_size': 64, 'background_activity': 11.53773504705762, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.122872126573627, 'e_i_weight': 6.2706333751490595, 'i_e_weight': 5.315131067520333, 'i_frequency': 12.382213607887142, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",744,1.6477451549744608,0.9861751152073732,214,3
1424,1.2336013028864956,"{'attractor_size': 64, 'background_activity': 14.298952311494986, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.29339568747053, 'e_i_weight': 4.054995445547274, 'i_e_weight': 8.654434282230184, 'i_frequency': 12.810368884048493, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1424,1.6096077766476138,1.0,208,0
738,1.233567000876321,"{'attractor_size': 64, 'background_activity': 11.729876296066625, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.73352677377129, 'e_i_weight': 6.601536834234266, 'i_e_weight': 5.69817373098872, 'i_frequency': 10.545347659728598, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",738,1.6094909826256854,1.0,285,0
1697,1.233536149722205,"{'attractor_size': 64, 'background_activity': 16.43292293945098, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.33434479555032, 'e_i_weight': 4.655272338944003, 'i_e_weight': 6.391628296237431, 'i_frequency': 11.062116551509254, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1697,1.680237035644812,0.9744680851063829,229,6
876,1.2334546783422602,"{'attractor_size': 64, 'background_activity': 12.900520953306495, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.495844747293495, 'e_i_weight': 6.48001034152771, 'i_e_weight': 5.011900183310295, 'i_frequency': 10.802780499686826, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",876,1.6269173650571394,0.9932432432432432,294,2
915,1.2333168542352364,"{'attractor_size': 64, 'background_activity': 11.431807587494799, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.935719721233658, 'e_i_weight': 4.3180844195221155, 'i_e_weight': 6.09626739793617, 'i_frequency': 12.821715646483288, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",915,1.6461112754392135,0.986046511627907,212,3
861,1.2332564877297347,"{'attractor_size': 64, 'background_activity': 12.716427193906647, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.654140521502573, 'e_i_weight': 6.261001472660184, 'i_e_weight': 6.378682647986278, 'i_frequency': 10.963918054334284, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",861,1.6184852696851038,0.9961538461538462,259,1
613,1.2331070659134764,"{'attractor_size': 64, 'background_activity': 14.424812713137278, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.41028638983034, 'e_i_weight': 5.40630896088725, 'i_e_weight': 6.87294564368087, 'i_frequency': 11.23530137430381, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",613,1.6197644317275892,0.995475113122172,220,1
730,1.2330630071517525,"{'attractor_size': 64, 'background_activity': 11.275422209779894, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.644079147310777, 'e_i_weight': 5.732693072789535, 'i_e_weight': 6.751333264346669, 'i_frequency': 14.327658589507013, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",730,1.6181411269102595,0.996031746031746,251,1
765,1.2328824913711562,"{'attractor_size': 64, 'background_activity': 13.092545668803563, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.81868654192062, 'e_i_weight': 6.149453238018663, 'i_e_weight': 5.9782934783525, 'i_frequency': 10.005772551326547, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",765,1.6071624979265913,1.0,289,0
1654,1.2328366857010498,"{'attractor_size': 64, 'background_activity': 11.736499584732623, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.442670440066372, 'e_i_weight': 3.9470111756162485, 'i_e_weight': 7.244784189739009, 'i_frequency': 11.985690303314312, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1654,1.6177495346228241,0.9958847736625515,242,1
1681,1.2327961384735544,"{'attractor_size': 64, 'background_activity': 11.698990493671909, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.657407602690878, 'e_i_weight': 3.5868982876024837, 'i_e_weight': 6.821364137417206, 'i_frequency': 13.737169768232071, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1681,1.6169790618737387,0.9961240310077519,257,1
335,1.2325167480222523,"{'attractor_size': 64, 'background_activity': 15.109737086404763, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.07831211890641, 'e_i_weight': 2.165413107420652, 'i_e_weight': 10.089831541390023, 'i_frequency': 12.501788571851352, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",335,1.6408210836797723,0.9869281045751634,302,4
493,1.2318417431983726,"{'attractor_size': 64, 'background_activity': 10.019681420421815, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.285528226608898, 'e_i_weight': 5.131039584382098, 'i_e_weight': 7.124978059683304, 'i_frequency': 10.035919247214482, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",493,1.620959618218791,0.9933774834437086,150,1
620,1.2317360786137888,"{'attractor_size': 64, 'background_activity': 15.342453929110965, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.52404284864068, 'e_i_weight': 4.022025315416779, 'i_e_weight': 5.8410633091458015, 'i_frequency': 15.660697139239549, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",620,1.6142854145394918,0.9957627118644068,235,1
852,1.2315237163875334,"{'attractor_size': 64, 'background_activity': 14.516309288077718, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.682199806525727, 'e_i_weight': 4.969599410591366, 'i_e_weight': 5.603985972235299, 'i_frequency': 14.705305773552684, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",852,1.6137479729805992,0.9956896551724138,231,1
632,1.2313442208555545,"{'attractor_size': 64, 'background_activity': 16.40919539895411, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.761855369856868, 'e_i_weight': 3.9793215549894008, 'i_e_weight': 5.554059568123235, 'i_frequency': 12.92586245258645, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",632,1.8352795880208521,0.9264705882352942,252,20
508,1.231230554112941,"{'attractor_size': 64, 'background_activity': 10.500020310134936, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.112760720541033, 'e_i_weight': 4.847665545215836, 'i_e_weight': 9.824118321548791, 'i_frequency': 12.605749126238933, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",508,1.6120984647270542,0.9959349593495935,245,1
1674,1.2307600840095536,"{'attractor_size': 64, 'background_activity': 15.182534669435153, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.548223334513082, 'e_i_weight': 4.738773532280807, 'i_e_weight': 5.905228331127117, 'i_frequency': 13.431377803077996, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1674,1.6248466382720217,0.990521327014218,209,2
470,1.2305931492711855,"{'attractor_size': 64, 'background_activity': 11.335872286564765, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.726295808221263, 'e_i_weight': 4.253685839585042, 'i_e_weight': 9.799114405775875, 'i_frequency': 13.42482112525042, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",470,1.6108556946121255,0.995575221238938,225,1
1448,1.2304783402353996,"{'attractor_size': 64, 'background_activity': 14.935008370671492, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.576309491075303, 'e_i_weight': 3.317225563444058, 'i_e_weight': 7.375401497595139, 'i_frequency': 10.952845450484267, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1448,1.7634348007204834,0.9449035812672176,343,20
418,1.2298736131293782,"{'attractor_size': 64, 'background_activity': 12.506264768636525, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.430011202789476, 'e_i_weight': 5.753572462683969, 'i_e_weight': 6.002268757391575, 'i_frequency': 14.106545986794128, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",418,1.6169159193702476,0.9923371647509579,259,2
1540,1.229722781993959,"{'attractor_size': 64, 'background_activity': 16.717707236303955, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.383477859418274, 'e_i_weight': 4.665583217254717, 'i_e_weight': 7.170005079801198, 'i_frequency': 10.948510738804725, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1540,1.5964678082745976,1.0,247,0
1717,1.2297039760473514,"{'attractor_size': 64, 'background_activity': 16.312931798392047, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.89269908255651, 'e_i_weight': 5.40546564224117, 'i_e_weight': 6.056052714973388, 'i_frequency': 10.001913107424436, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1717,1.60751369086154,0.9956896551724138,231,1
725,1.2293195817066083,"{'attractor_size': 64, 'background_activity': 13.856848662318317, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.563671621099195, 'e_i_weight': 3.1286594253071502, 'i_e_weight': 6.398190645063507, 'i_frequency': 15.204163089134537, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",725,1.6300093111523544,0.9867549668874173,298,4
1514,1.2292018452863545,"{'attractor_size': 64, 'background_activity': 14.059546638392515, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.288476343814327, 'e_i_weight': 4.239111817248219, 'i_e_weight': 6.784644124087173, 'i_frequency': 14.564211691609893, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1514,1.5947130098449804,1.0,274,0
841,1.2287806505247052,"{'attractor_size': 64, 'background_activity': 11.745805272650513, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.42039111247712, 'e_i_weight': 3.5734554609459774, 'i_e_weight': 6.526672375807506, 'i_frequency': 12.164426455524769, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",841,1.6055356109496548,0.9952380952380953,209,1
1676,1.2285425142410424,"{'attractor_size': 64, 'background_activity': 15.79492968754249, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.49525920528092, 'e_i_weight': 4.401903562891286, 'i_e_weight': 6.465463136840011, 'i_frequency': 10.015275978140208, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1676,1.8371492251016872,0.9228295819935691,287,24
437,1.2284671273186967,"{'attractor_size': 64, 'background_activity': 14.423238265369791, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.263258693455832, 'e_i_weight': 4.348217981663926, 'i_e_weight': 8.324564149542653, 'i_frequency': 11.919898282944066, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",437,1.6016177074808144,0.9963369963369964,272,1
503,1.2284547705421296,"{'attractor_size': 64, 'background_activity': 14.069128868360746, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.297387484482488, 'e_i_weight': 3.3306447109663115, 'i_e_weight': 9.540560083580873, 'i_frequency': 13.182404934984255, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",503,1.5922005912800588,1.0,268,0
401,1.228338947975515,"{'attractor_size': 64, 'background_activity': 11.89792608809853, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.079028951838538, 'e_i_weight': 5.160539064025931, 'i_e_weight': 5.011586060930853, 'i_frequency': 14.827502474677079, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",401,1.6179585712823459,0.9899497487437185,197,2
1247,1.2283214056796425,"{'attractor_size': 64, 'background_activity': 13.062153775220338, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.806978071635942, 'e_i_weight': 4.135564988532259, 'i_e_weight': 6.080762067220841, 'i_frequency': 14.17505743599197, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1247,1.6514974917600425,0.9777777777777777,264,6
1077,1.2280529643531677,"{'attractor_size': 64, 'background_activity': 16.066968192138326, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.677210309361485, 'e_i_weight': 3.3605625018358385, 'i_e_weight': 5.479172970468364, 'i_frequency': 11.984477940967787, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1077,1.8755114549955694,0.9129032258064517,283,27
480,1.227490266329258,"{'attractor_size': 64, 'background_activity': 10.993966713180695, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.77188950396266, 'e_i_weight': 3.9469069459015897, 'i_e_weight': 5.359072716186805, 'i_frequency': 12.4379641769432, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",480,1.5988882677213112,0.9961089494163424,256,1
1791,1.2274269838710512,"{'attractor_size': 64, 'background_activity': 16.20309058311637, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.690682893629468, 'e_i_weight': 5.051165674572857, 'i_e_weight': 7.179478141078876, 'i_frequency': 10.008428783842229, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1791,1.588752076821414,1.0,249,0
1658,1.2270826834061408,"{'attractor_size': 64, 'background_activity': 15.420000609864804, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.98752396690529, 'e_i_weight': 4.937463340419624, 'i_e_weight': 5.716335367498387, 'i_frequency': 12.536569435528932, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1658,1.642696285843205,0.9793103448275862,284,6
605,1.226751792108734,"{'attractor_size': 64, 'background_activity': 10.074609084236762, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.672752491207405, 'e_i_weight': 5.2047844113688315, 'i_e_weight': 5.208293250650053, 'i_frequency': 14.062302278740262, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",605,1.6076578788440574,0.9917695473251029,241,2
1543,1.2265405721123728,"{'attractor_size': 64, 'background_activity': 14.0383750136853, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.282353282807986, 'e_i_weight': 5.285331401123003, 'i_e_weight': 7.4593956482597275, 'i_frequency': 11.431790711863584, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1543,1.5857852757217565,1.0,201,0
1251,1.2264174328153552,"{'attractor_size': 64, 'background_activity': 14.221762786681088, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.721081649244894, 'e_i_weight': 5.035022645782682, 'i_e_weight': 5.801576237991032, 'i_frequency': 15.024351070206624, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1251,1.5941798388306607,0.9965277777777778,287,1
1594,1.2262135570455228,"{'attractor_size': 64, 'background_activity': 10.74565567553768, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.54329153162262, 'e_i_weight': 4.833162775959085, 'i_e_weight': 8.305402223230042, 'i_frequency': 13.68987377292543, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1594,1.5949670008879542,0.9959514170040485,246,1
1386,1.225493116890272,"{'attractor_size': 64, 'background_activity': 16.631017266908195, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.01770996341962, 'e_i_weight': 4.150653529482396, 'i_e_weight': 6.2125700250604865, 'i_frequency': 10.001170462775276, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1386,1.8625607283131471,0.9131578947368421,347,33
446,1.2251789419636212,"{'attractor_size': 64, 'background_activity': 11.097451486510767, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.940830192774033, 'e_i_weight': 4.930608269016336, 'i_e_weight': 7.636636205051896, 'i_frequency': 13.891864468389826, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",446,1.600941340763628,0.9922779922779923,257,2
1473,1.2251613456502142,"{'attractor_size': 64, 'background_activity': 15.580047706189807, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.62107338791288, 'e_i_weight': 3.2592835491300094, 'i_e_weight': 13.469115240990678, 'i_frequency': 11.425995831464666, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1473,1.5989873981522278,0.993006993006993,284,2
667,1.2251059066902954,"{'attractor_size': 64, 'background_activity': 12.429906023390059, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.991356184716315, 'e_i_weight': 4.067475875789091, 'i_e_weight': 6.4879839018139185, 'i_frequency': 15.817668626420069, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",667,1.6197993696565198,0.9850746268656716,198,3
1169,1.2247218365594172,"{'attractor_size': 64, 'background_activity': 14.566737499768925, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.800963207755455, 'e_i_weight': 4.397162350639599, 'i_e_weight': 7.379645812753176, 'i_frequency': 14.377491507802313, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1169,1.607318286482928,0.989247311827957,276,3
1266,1.2246573610190268,"{'attractor_size': 64, 'background_activity': 13.561635805207706, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.925859252236975, 'e_i_weight': 3.0893221870889858, 'i_e_weight': 5.262486801194288, 'i_frequency': 14.362853550935096, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1266,1.6147655038762425,0.9863636363636363,217,3
1763,1.2245659807322098,"{'attractor_size': 64, 'background_activity': 14.84319770347155, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.519696376523257, 'e_i_weight': 5.184050152560349, 'i_e_weight': 6.504018447460315, 'i_frequency': 11.502491831619412, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1763,1.5901666502449885,0.9956521739130435,229,1
1390,1.2239741033898406,"{'attractor_size': 64, 'background_activity': 11.906038295599592, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.159943545224287, 'e_i_weight': 4.306004018776298, 'i_e_weight': 7.275970383730473, 'i_frequency': 14.298889955974111, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1390,1.6057980764421815,0.9888475836431226,266,3
983,1.2238888479386765,"{'attractor_size': 64, 'background_activity': 16.725055609885374, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.963584520374113, 'e_i_weight': 4.644925307802469, 'i_e_weight': 6.316831617101503, 'i_frequency': 11.802817596287618, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",983,1.6003173352366498,0.9908256880733946,216,2
416,1.2238822580104378,"{'attractor_size': 64, 'background_activity': 11.35894972835641, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.350271096372536, 'e_i_weight': 5.387571290984408, 'i_e_weight': 5.490534000052985, 'i_frequency': 13.18647533785405, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",416,1.590560112088013,0.9945945945945946,184,1
285,1.2236244690391782,"{'attractor_size': 64, 'background_activity': 12.628815351431813, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.140758355593558, 'e_i_weight': 5.0255213010384265, 'i_e_weight': 7.590236032894229, 'i_frequency': 14.788664258415281, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",285,1.5981679377948685,0.991304347826087,228,2
490,1.2235296288587878,"{'attractor_size': 64, 'background_activity': 10.850047539236908, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.856303498533178, 'e_i_weight': 5.782364371326827, 'i_e_weight': 5.300051532468571, 'i_frequency': 15.522544646315048, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",490,1.5979430717013923,0.9912663755458515,227,2
702,1.2234245143754383,"{'attractor_size': 64, 'background_activity': 16.414185448068164, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.947853181674976, 'e_i_weight': 2.9492890241590164, 'i_e_weight': 8.8757508377543, 'i_frequency': 13.01327988729194, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",702,1.6851095623175292,0.9603174603174603,242,10
910,1.2229508202304258,"{'attractor_size': 64, 'background_activity': 16.047982022744527, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.448618724095976, 'e_i_weight': 5.1374960197715485, 'i_e_weight': 5.850753114966992, 'i_frequency': 11.335557815447157, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",910,1.5843608879590845,0.9957983193277311,237,1
