,i_frequency,background_activity,i_e_weight,e_i_weight,e_e_max_weight,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
48,18.2238454521705,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7131137119602714,0.5542507956907662,1.0,158.0,0.0,18.22
49,18.25287993011379,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6892074603933782,0.5294203267067134,0.9875994269057853,151.33333333333334,2.0,18.25
50,18.280030628927506,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7133975530357639,0.5561004834368299,0.995952380952381,176.0,0.6666666666666666,18.28
51,18.371177327599014,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6991170951049356,0.5395844427137464,0.9934755165769715,180.66666666666666,1.0,18.37
52,18.494970014845798,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6972696266722888,0.5373940217197996,0.9936041368986869,173.33333333333334,1.0,18.49
53,18.57539952658617,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6919843702898891,0.5318483320561653,0.9914635072529809,163.66666666666666,1.3333333333333333,18.58
54,18.69164866982602,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6957551216326676,0.5371393309612892,0.9882219736152321,168.66666666666666,2.0,18.69
55,18.69627634929795,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6980207311812258,0.5391182873723319,0.9919005716527013,162.33333333333334,1.3333333333333333,18.70
56,18.719860380424148,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6976115978041784,0.53930300291948,0.9929431316686218,141.33333333333334,1.0,18.72
57,18.72266963895482,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6901798999558361,0.5302255105275752,0.9895893889953715,162.0,1.6666666666666667,18.72
58,18.86932930518735,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6937319909627723,0.5334630581469829,0.9917067656185418,161.66666666666666,1.3333333333333333,18.87
59,18.910663004249237,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.686859757207536,0.5264107601076736,0.988277706154801,169.33333333333334,2.0,18.91
60,19.01741608977213,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6997835550628264,0.5398710911011945,0.9950061721467849,140.33333333333334,0.6666666666666666,19.02
61,19.0248869264011,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6563114631868379,0.48966535014882967,0.9955842142972028,145.66666666666666,0.6666666666666666,19.02
62,19.025346499760037,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6710294139401217,0.508705793273951,0.9865447142761118,171.0,2.3333333333333335,19.03
63,19.16827600349426,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6794505824651567,0.5161206891014873,0.9942944548397635,174.33333333333334,1.0,19.17
64,19.385274191792547,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6899826531294658,0.5287962587265485,0.9938120344250612,162.0,1.0,19.39
65,19.417724314804026,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6963598250982201,0.535414086963744,0.9963369963369964,166.0,0.6666666666666666,19.42
66,19.427528248719213,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6548127690389044,0.48936515582159973,0.9909135484661825,138.33333333333334,1.3333333333333333,19.43
67,19.500868137739182,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6701164777791512,0.5075825331148844,0.9870718050065875,159.33333333333334,2.0,19.50
68,19.5266762600413,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6651027796984921,0.49991335980655954,0.9938333981085633,148.66666666666666,1.0,19.53
69,19.547160240106873,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6382158799567959,0.4703654241225006,0.9940355974441649,155.0,1.0,19.55
70,19.641674861180192,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.671071930237177,0.5087417451753778,0.9865796600749679,151.0,2.0,19.64
71,19.709394174870663,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.678716152439499,0.5167766863968833,0.9894106998491877,127.0,1.3333333333333333,19.71
72,20.10610476622336,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6580541450311032,0.49110150907919775,0.9977777777777778,155.66666666666666,0.3333333333333333,20.11
73,20.120891608747478,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6336719159701617,0.466247331877595,0.9928392816549216,135.0,1.0,20.12
74,20.39667572701091,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6463850171184539,0.4802199988257472,0.9890362080168492,152.0,1.6666666666666667,20.40
75,20.672050383834627,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6267077711288443,0.45938358585424766,0.9903997237330571,126.33333333333333,1.3333333333333333,20.67
76,20.842011939243722,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6382218457032032,0.46949451948824455,0.9977628635346756,123.33333333333333,0.3333333333333333,20.84
77,20.85546770375804,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6394682770022905,0.47310666106009475,0.9864286799991314,124.0,1.6666666666666667,20.86
