,e_e_max_weight,background_activity,i_e_weight,e_i_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous
30,12.209007158790133,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0015547639314892,1.0120361374827003,0.991360879814254,316.6666666666667,2.6666666666666665
31,12.210108236323336,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0000664144808955,1.0041785580542817,0.9963008532162473,293.0,1.0
32,12.568099682878596,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9812511281092556,0.9810363790367269,0.9814765893303911,262.3333333333333,4.0
33,12.6098439972835,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9918744275441815,0.9888468210512488,0.9952007740686986,293.6666666666667,1.3333333333333333
34,12.733950248204662,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9890101430977863,0.979749586036439,0.9987515605493135,262.0,0.3333333333333333
35,12.850275719465234,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9755252692284357,0.9596842469396122,0.9921331223594513,254.66666666666666,2.0
36,12.863071206589325,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9945118587490636,0.992228671785928,0.9968831168831169,330.0,1.0
37,12.942311678809512,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.000798506813662,1.0032865082265945,0.998980632008155,288.6666666666667,0.3333333333333333
38,13.034735797752385,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9964476614246919,0.9954547367765413,0.9975156141568355,266.6666666666667,0.6666666666666666
39,13.145253496165894,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9877299811851973,0.9814699688129919,0.994748085755966,246.66666666666666,1.3333333333333333
40,13.172899270566914,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.986998996229962,0.9868602790183253,0.9871467443483312,296.0,3.6666666666666665
41,13.241448250417232,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9960691262386988,0.9955786512599915,0.996909459753923,307.6666666666667,1.0
42,13.393826454732235,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9984652732596143,1.0021680212620268,0.9948001703915227,317.0,1.6666666666666667
43,13.554820365865906,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9976184467715371,0.9989308534036504,0.9964539007092199,307.0,1.0
44,13.56056720959925,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9968491995146174,0.9993206818933484,0.9945679556648944,304.0,1.6666666666666667
