,score,params,iteration,recall,accuracy,triggered,spontaneous
1216,0.84651109638409,"{'attractor_size': 64, 'background_activity': 10.76194994103606, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.585513578751353, 'e_i_weight': 0.7837178889938301, 'i_e_weight': 13.257879272686894, 'i_frequency': 21.89526334312012, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1216,0.7512342121858562,0.9694656488549618,127,4
411,0.8465003367892202,"{'attractor_size': 64, 'background_activity': 10.714183807212406, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.375920558794522, 'e_i_weight': 7.012970782540968, 'i_e_weight': 7.753064054697052, 'i_frequency': 18.384107506852477, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",411,0.7445678006259788,0.9807692307692307,102,2
1226,0.8462013069721341,"{'attractor_size': 64, 'background_activity': 10.016416749608023, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.73789910028191, 'e_i_weight': 3.0942023146580655, 'i_e_weight': 16.181718314047785, 'i_frequency': 20.484789846669027, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1226,0.7383272934864085,0.990990990990991,110,1
70,0.845958605665958,"{'attractor_size': 64, 'background_activity': 14.62996180583924, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.176399873640142, 'e_i_weight': 0.8191075418623794, 'i_e_weight': 18.603141240798337, 'i_frequency': 24.578117808636865, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",70,0.7378694444492734,0.9911504424778761,112,1
964,0.8459548534774878,"{'attractor_size': 64, 'background_activity': 15.810997770230703, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.61281782069976, 'e_i_weight': 1.2767684499779683, 'i_e_weight': 10.98870946008917, 'i_frequency': 20.592010975798434, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",964,0.7762956770962248,0.9293478260869565,171,13
509,0.845346363741,"{'attractor_size': 64, 'background_activity': 12.997138838816161, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.28472644446799, 'e_i_weight': 5.036958364022426, 'i_e_weight': 15.179571482095172, 'i_frequency': 15.626094448159051, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",509,0.741819408039147,0.9824561403508771,112,2
1784,0.8449597082956114,"{'attractor_size': 64, 'background_activity': 14.4322355666119, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.818097564798883, 'e_i_weight': 2.3244219827742194, 'i_e_weight': 12.079960227442184, 'i_frequency': 19.712177692873368, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1784,0.7396168542853085,0.9852941176470589,201,3
718,0.8439202850577112,"{'attractor_size': 64, 'background_activity': 10.695718560663012, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.898482954516657, 'e_i_weight': 3.1671015829080913, 'i_e_weight': 5.064989891446902, 'i_frequency': 18.50936293328325, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",718,0.7299845107132941,1.0,242,0
1983,0.8434182980681563,"{'attractor_size': 64, 'background_activity': 12.14859888352852, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.446471280288467, 'e_i_weight': 4.186098474870875, 'i_e_weight': 17.755834031292704, 'i_frequency': 18.774836770264614, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1983,0.7292336517683019,1.0,118,0
1086,0.8433298932886968,"{'attractor_size': 64, 'background_activity': 15.427912577228012, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.58330650327764, 'e_i_weight': 3.0809506040264596, 'i_e_weight': 17.741778480528563, 'i_frequency': 21.771174266061145, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1086,0.7291014857179032,1.0,107,0
1980,0.8433289573084594,"{'attractor_size': 64, 'background_activity': 12.484796655058899, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.584498606963155, 'e_i_weight': 3.860142722828146, 'i_e_weight': 16.70852015280688, 'i_frequency': 18.094669953269165, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1980,0.7335199997098889,0.9918032786885246,121,1
614,0.8432242602644805,"{'attractor_size': 64, 'background_activity': 10.097524424291981, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.442513781537095, 'e_i_weight': 3.1177370815451715, 'i_e_weight': 8.425784938918346, 'i_frequency': 18.111698484022863, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",614,0.7332022597731245,0.9920948616600791,251,2
261,0.8431373485379319,"{'attractor_size': 64, 'background_activity': 10.799130523985717, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.856092798586051, 'e_i_weight': 2.6247761986290623, 'i_e_weight': 9.891867562074506, 'i_frequency': 25.440332161714984, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",261,0.73350305958717,0.991304347826087,114,1
1724,0.8429977125767566,"{'attractor_size': 64, 'background_activity': 11.544411837733888, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.641591220400414, 'e_i_weight': 2.8314443511142433, 'i_e_weight': 15.928034107304994, 'i_frequency': 15.225454272465651, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1724,0.7400779145487002,0.9791666666666666,188,4
546,0.8427930515529389,"{'attractor_size': 64, 'background_activity': 10.015533235602533, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.461338697621187, 'e_i_weight': 1.5484300684348375, 'i_e_weight': 15.373056840291612, 'i_frequency': 22.57828066041255, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",546,0.732822335638004,0.9915966386554622,118,1
1492,0.8426852669937559,"{'attractor_size': 64, 'background_activity': 15.772571140847942, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.870665667609222, 'e_i_weight': 2.3292939749336408, 'i_e_weight': 13.92565227265267, 'i_frequency': 18.19702054602553, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1492,0.7281383732191797,1.0,194,0
387,0.8426105517974538,"{'attractor_size': 64, 'background_activity': 14.33906894475467, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.19779672298907, 'e_i_weight': 2.462269338061341, 'i_e_weight': 11.791691866289332, 'i_frequency': 28.71395424383107, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",387,0.7280268133652407,1.0,114,0
1433,0.8424771090625104,"{'attractor_size': 64, 'background_activity': 10.07437801647152, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.00058206934633, 'e_i_weight': 2.0229866751814063, 'i_e_weight': 17.914376905240672, 'i_frequency': 21.42622089912663, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1433,0.7366901370043546,0.983739837398374,121,2
1714,0.8423937834241361,"{'attractor_size': 64, 'background_activity': 13.435682841448477, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.64174616250034, 'e_i_weight': 0.8071075182653467, 'i_e_weight': 16.697544934974356, 'i_frequency': 17.128929821279964, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1714,0.9204570667306511,0.776536312849162,139,40
477,0.8423473535846384,"{'attractor_size': 64, 'background_activity': 15.8865810851676, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.088985262162282, 'e_i_weight': 0.676815066793558, 'i_e_weight': 15.683862818658346, 'i_frequency': 26.94904376518461, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",477,0.7452691615785992,0.968503937007874,123,4
863,0.8421394932836928,"{'attractor_size': 64, 'background_activity': 14.158505691948683, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.468772166551528, 'e_i_weight': 2.1786906489259894, 'i_e_weight': 16.316328452412325, 'i_frequency': 23.74387809417137, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",863,0.7368087204913129,0.9826086956521739,113,2
1693,0.8419372031346932,"{'attractor_size': 64, 'background_activity': 13.095303607553983, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.519461009943342, 'e_i_weight': 1.3804073773199148, 'i_e_weight': 18.135441450410465, 'i_frequency': 23.409445243861104, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1693,0.7314535866728998,0.9917355371900827,120,1
1125,0.8418272324154731,"{'attractor_size': 64, 'background_activity': 14.676153026715824, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.900008730802579, 'e_i_weight': 2.752417591488366, 'i_e_weight': 16.62320358531725, 'i_frequency': 24.16217327042562, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1125,0.7268580784982358,1.0,121,0
1277,0.841790528060013,"{'attractor_size': 64, 'background_activity': 13.194762465893573, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.997001232475128, 'e_i_weight': 1.2879773261997376, 'i_e_weight': 16.31810005366516, 'i_frequency': 24.741104600163293, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1277,0.7313077339476619,0.9915966386554622,118,1
1386,0.841693545072819,"{'attractor_size': 64, 'background_activity': 13.114330717284053, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.960440837816975, 'e_i_weight': 4.519546666099357, 'i_e_weight': 13.191244492910117, 'i_frequency': 18.369078631891608, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1386,0.7399906898909888,0.9758064516129032,121,3
636,0.8411566761152866,"{'attractor_size': 64, 'background_activity': 15.402391116360143, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.578848013940924, 'e_i_weight': 2.7638780111206147, 'i_e_weight': 12.68910422145111, 'i_frequency': 28.355303422495794, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",636,0.7303135043744958,0.9916666666666667,119,1
1044,0.8410717036947332,"{'attractor_size': 64, 'background_activity': 12.45330225669927, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.20693707709564, 'e_i_weight': 1.602334338145216, 'i_e_weight': 18.07169775729675, 'i_frequency': 22.573408673664947, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1044,0.7257323049028317,1.0,109,0
1836,0.840640850191545,"{'attractor_size': 64, 'background_activity': 15.295276050111603, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.818743475137287, 'e_i_weight': 4.053682522674119, 'i_e_weight': 13.523806436040514, 'i_frequency': 19.331198845150436, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1836,0.7250909697227407,1.0,102,0
846,0.8404701549738893,"{'attractor_size': 64, 'background_activity': 15.058262430887993, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.473573002478442, 'e_i_weight': 2.101585109037069, 'i_e_weight': 17.416631254725345, 'i_frequency': 17.482688770572665, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",846,0.7279967723954293,0.9940476190476191,167,1
1428,0.8404577533178735,"{'attractor_size': 64, 'background_activity': 15.483981683522002, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.357304873543615, 'e_i_weight': 2.311048367866745, 'i_e_weight': 19.480392103267175, 'i_frequency': 15.269414661127398, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1428,0.7248185701924443,1.0,178,0
1763,0.8403621353378178,"{'attractor_size': 64, 'background_activity': 15.330146018048824, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.539524689653067, 'e_i_weight': 2.7000371271166164, 'i_e_weight': 16.370601963918606, 'i_frequency': 15.283425332966978, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1763,0.7335359528354282,0.9836065573770492,180,3
1619,0.840350036669562,"{'attractor_size': 64, 'background_activity': 13.259533506455396, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.735110015457632, 'e_i_weight': 3.16194380117573, 'i_e_weight': 18.166524477152564, 'i_frequency': 21.773949393808174, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1619,0.7246583566097241,1.0,109,0
1409,0.840143908929422,"{'attractor_size': 64, 'background_activity': 12.263642511085438, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.007046973387634, 'e_i_weight': 4.799453439707686, 'i_e_weight': 12.766514413346858, 'i_frequency': 19.752815867922752, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1409,0.724351853128561,1.0,115,0
969,0.8400537572594688,"{'attractor_size': 64, 'background_activity': 14.257032287765218, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.290197033690774, 'e_i_weight': 3.767227300470975, 'i_e_weight': 16.498289572236718, 'i_frequency': 18.702132439524917, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",969,0.7401392831524168,0.9711538461538461,101,3
1005,0.8398822783888429,"{'attractor_size': 64, 'background_activity': 12.50244808001974, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.984150683306869, 'e_i_weight': 1.1810622597740648, 'i_e_weight': 19.977038353278804, 'i_frequency': 21.49166735083175, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1005,0.7352889760233845,0.9791666666666666,94,2
630,0.838936130225136,"{'attractor_size': 64, 'background_activity': 13.322339647230478, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.07295175191146, 'e_i_weight': 3.048931030254291, 'i_e_weight': 14.327937391762203, 'i_frequency': 25.86917995245004, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",630,0.7225581228255858,1.0,114,0
1414,0.8384564050320732,"{'attractor_size': 64, 'background_activity': 16.687373220887935, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.78418243086298, 'e_i_weight': 1.413417136024285, 'i_e_weight': 16.491493733682987, 'i_frequency': 17.997881708911855, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1414,0.7304434589957751,0.983957219251337,184,3
1803,0.8382197403723664,"{'attractor_size': 64, 'background_activity': 17.50815964156397, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.811684913533973, 'e_i_weight': 3.305514096144453, 'i_e_weight': 17.030121287543967, 'i_frequency': 17.557996532033087, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1803,0.7214959398957485,1.0,113,0
543,0.8370395015966979,"{'attractor_size': 64, 'background_activity': 14.924093223945043, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.898163774208095, 'e_i_weight': 3.308226857221361, 'i_e_weight': 14.38739217131166, 'i_frequency': 13.603619459502859, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",543,0.7197488674343793,1.0,189,0
1466,0.8361120038601166,"{'attractor_size': 64, 'background_activity': 16.881796574165165, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.30794213552488, 'e_i_weight': 2.9472079957392454, 'i_e_weight': 11.697796278678998, 'i_frequency': 16.826641869771688, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1466,0.7262836563031236,0.9850746268656716,198,3
1685,0.8359269438649638,"{'attractor_size': 64, 'background_activity': 12.998881095812678, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.131275218482815, 'e_i_weight': 1.669708568052791, 'i_e_weight': 13.455756033776542, 'i_frequency': 16.507143447663687, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1685,0.7266596195598947,0.9838709677419355,183,3
945,0.835541373896382,"{'attractor_size': 64, 'background_activity': 13.26398547297905, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.478207325985576, 'e_i_weight': 2.0495011966121024, 'i_e_weight': 19.97635645867461, 'i_frequency': 22.868138443607304, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",945,0.7216789813209933,0.9920634920634921,125,1
69,0.8354570089494827,"{'attractor_size': 64, 'background_activity': 16.61279493770882, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.421323258955123, 'e_i_weight': 2.0686502048437894, 'i_e_weight': 19.37859511018941, 'i_frequency': 16.508934652552433, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",69,0.722371119717494,0.990521327014218,209,2
39,0.8353949610185011,"{'attractor_size': 64, 'background_activity': 16.229612615932663, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.189566486558817, 'e_i_weight': 3.7234532871885273, 'i_e_weight': 9.189232168705551, 'i_frequency': 24.805468761908166, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",39,0.7173204073967366,1.0,94,0
136,0.8352535005320676,"{'attractor_size': 64, 'background_activity': 15.414253619619576, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.895773760922143, 'e_i_weight': 3.830671276389067, 'i_e_weight': 14.176417929838143, 'i_frequency': 18.070436485149465, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",136,0.7171118358489332,1.0,118,0
1656,0.8351835924806421,"{'attractor_size': 64, 'background_activity': 11.591980714244317, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.243682136995087, 'e_i_weight': 4.424755454155144, 'i_e_weight': 18.697358426744643, 'i_frequency': 16.701877528980663, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1656,0.7170087810312394,1.0,118,0
1043,0.8351157066208672,"{'attractor_size': 64, 'background_activity': 11.910383566284459, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.685751986283936, 'e_i_weight': 1.126393182601935, 'i_e_weight': 16.110884152037688, 'i_frequency': 23.852032959251105, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1043,0.7217903966905866,0.9906542056074766,106,1
1399,0.8350418875393327,"{'attractor_size': 64, 'background_activity': 14.991020713815683, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.388518115334112, 'e_i_weight': 1.6748618309125545, 'i_e_weight': 11.6697523470781, 'i_frequency': 19.62928868107423, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1399,0.7258750501716504,0.9828571428571429,172,3
1880,0.834026802157609,"{'attractor_size': 64, 'background_activity': 14.23446806302739, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.663859978374752, 'e_i_weight': 3.8118129774372465, 'i_e_weight': 17.14575539592879, 'i_frequency': 18.05751463412235, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1880,0.7153052949252677,1.0,105,0
336,0.833971689519994,"{'attractor_size': 64, 'background_activity': 15.313577482115948, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.567366067431964, 'e_i_weight': 2.174346431609625, 'i_e_weight': 11.314595284351396, 'i_frequency': 31.867967566198182, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",336,0.7193735219079348,0.992,124,1
447,0.8333508790158207,"{'attractor_size': 64, 'background_activity': 12.722595527994876, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.90238298423468, 'e_i_weight': 1.5039961905598607, 'i_e_weight': 11.828043021612114, 'i_frequency': 15.710667170551423, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",447,0.7164261714993192,0.9958847736625515,242,1
607,0.8333190829947502,"{'attractor_size': 64, 'background_activity': 15.50292692888486, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.312128485453137, 'e_i_weight': 1.2864707167044358, 'i_e_weight': 18.84389691662787, 'i_frequency': 15.300345209479564, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",607,0.7172963701241217,0.9941176470588236,169,1
11,0.833031181777122,"{'attractor_size': 64, 'background_activity': 12.90499355071047, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.710188174373995, 'e_i_weight': 1.3670867786372252, 'i_e_weight': 8.600244576728999, 'i_frequency': 18.397513721596518, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",11,0.7214908168970244,0.9853658536585366,202,3
1752,0.83224533619453,"{'attractor_size': 64, 'background_activity': 15.102600036920064, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.881721048446575, 'e_i_weight': 2.203956928938722, 'i_e_weight': 17.305085431056643, 'i_frequency': 15.925621604543355, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1752,0.7156712666944671,0.9941860465116279,171,1
885,0.8318496272733007,"{'attractor_size': 64, 'background_activity': 13.38431388655667, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.999848659737957, 'e_i_weight': 2.082637072604983, 'i_e_weight': 18.89526331879125, 'i_frequency': 22.650951504045672, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",885,0.7371034641740563,0.9545454545454546,84,4
1681,0.831563795383365,"{'attractor_size': 64, 'background_activity': 13.738429250974061, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.10163611370375, 'e_i_weight': 1.2348844655112172, 'i_e_weight': 16.889974631599998, 'i_frequency': 15.973747358727437, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1681,0.7144680908905734,0.9945652173913043,183,1
1796,0.8309488878233362,"{'attractor_size': 64, 'background_activity': 16.9363199780922, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.872929878407149, 'e_i_weight': 3.3635300196063374, 'i_e_weight': 15.782198873627786, 'i_frequency': 17.536265867638125, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1796,0.7154546665910351,0.990909090909091,109,1
33,0.8307841525747748,"{'attractor_size': 64, 'background_activity': 12.371441499169784, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.95378178793198, 'e_i_weight': 1.778747344365223, 'i_e_weight': 5.285136742421507, 'i_frequency': 18.74589869901575, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",33,0.7127123186460385,0.9957446808510638,234,1
1059,0.8306812639118222,"{'attractor_size': 64, 'background_activity': 13.045294462326323, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.329070729584146, 'e_i_weight': 1.3737485086629728, 'i_e_weight': 17.020420994949625, 'i_frequency': 24.422173380302404, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1059,0.7103976343445684,1.0,115,0
1251,0.8303320554175663,"{'attractor_size': 64, 'background_activity': 12.510755036221124, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.806190581428087, 'e_i_weight': 0.6962470783499788, 'i_e_weight': 17.895438064961123, 'i_frequency': 23.000210073235614, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1251,0.7098869890924395,1.0,105,0
1753,0.8297453579660998,"{'attractor_size': 64, 'background_activity': 17.286566390533967, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.335103422773262, 'e_i_weight': 2.4506191246523783, 'i_e_weight': 12.174038846388262, 'i_frequency': 18.006693882723027, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1753,0.7090297514428177,1.0,183,0
1586,0.8296236387977721,"{'attractor_size': 64, 'background_activity': 12.359283761547681, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.447854363519085, 'e_i_weight': 3.777300714654737, 'i_e_weight': 15.679100479246337, 'i_frequency': 12.679440071785207, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1586,0.7148847203163211,0.9882352941176471,168,2
95,0.8291844878303218,"{'attractor_size': 64, 'background_activity': 15.197392377769427, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.749166943664207, 'e_i_weight': 2.900254614473061, 'i_e_weight': 17.68355936307792, 'i_frequency': 22.77700591294262, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",95,0.7082110539291812,1.0,121,0
1575,0.8290814693086532,"{'attractor_size': 64, 'background_activity': 12.183228201493538, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.417081411096495, 'e_i_weight': 4.349276434354854, 'i_e_weight': 18.9621982121004, 'i_frequency': 16.238775643793538, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1575,0.7080607639022825,1.0,91,0
1741,0.8290123371584759,"{'attractor_size': 64, 'background_activity': 17.63192408141982, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.458355026528533, 'e_i_weight': 3.1049535410294333, 'i_e_weight': 17.026727487435434, 'i_frequency': 17.52078661972945, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1741,0.7133905904263612,0.9893617021276596,93,1
466,0.8286390242974606,"{'attractor_size': 64, 'background_activity': 13.790236707077762, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.053626996288356, 'e_i_weight': 2.0473911279743673, 'i_e_weight': 13.042850466832189, 'i_frequency': 17.895057520599227, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",466,0.716358476601811,0.9826589595375722,170,3
1264,0.8281716661785776,"{'attractor_size': 64, 'background_activity': 14.422894535585785, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.517653332104837, 'e_i_weight': 3.2855375531510678, 'i_e_weight': 11.462022313907113, 'i_frequency': 16.49522950154473, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1264,0.7093456691632671,0.9948186528497409,192,1
1669,0.828047845367469,"{'attractor_size': 64, 'background_activity': 10.487655441108588, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.433659418937816, 'e_i_weight': 4.243245528897484, 'i_e_weight': 13.612455476589714, 'i_frequency': 14.402807096043537, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1669,0.7109802669451504,0.9912663755458515,227,2
627,0.8280222544717318,"{'attractor_size': 64, 'background_activity': 11.963051326106253, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.753609507576403, 'e_i_weight': 3.9329679927993264, 'i_e_weight': 11.835953794122457, 'i_frequency': 23.54331529743508, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",627,0.7169612801051303,0.9797979797979798,97,2
565,0.8279844059626911,"{'attractor_size': 64, 'background_activity': 14.76257470457782, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.700382916358011, 'e_i_weight': 2.306248803120146, 'i_e_weight': 16.3198655812016, 'i_frequency': 24.0423403154382, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",565,0.7179899492720906,0.9777777777777777,88,2
1633,0.8273592122943247,"{'attractor_size': 64, 'background_activity': 12.4228505126141, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.632999639692525, 'e_i_weight': 4.272825638011143, 'i_e_weight': 18.096300105657825, 'i_frequency': 15.431034614153306, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1633,0.7098326825132296,0.9915254237288136,117,1
1352,0.827081575240036,"{'attractor_size': 64, 'background_activity': 13.747258803682536, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.434075562999475, 'e_i_weight': 1.2652651684848981, 'i_e_weight': 15.932181322097778, 'i_frequency': 15.381857443072457, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1352,0.7112274625314317,0.9880239520958084,165,2
659,0.826912787506677,"{'attractor_size': 64, 'background_activity': 14.786823612321566, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.697005699848464, 'e_i_weight': 2.35595447890654, 'i_e_weight': 13.490066479625028, 'i_frequency': 18.413081266274418, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",659,0.7095997834611942,0.9906976744186047,213,2
1206,0.8267027472651018,"{'attractor_size': 64, 'background_activity': 16.034351559431496, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.95810721432806, 'e_i_weight': 1.7448460330668825, 'i_e_weight': 12.450727268592548, 'i_frequency': 18.48288822719267, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1206,0.7045978717994084,1.0,224,0
