,score,params,iteration,recall,accuracy,triggered,spontaneous
324,1.1604293021371777,"{'attractor_size': 64, 'background_activity': 11.257390518391087, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.47506874479906, 'e_i_weight': 5.556982824078341, 'i_e_weight': 9.291012381500986, 'i_frequency': 12.351848249526583, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",324,1.4131737530802908,0.984375,189,3
1827,1.1600308274470585,"{'attractor_size': 64, 'background_activity': 14.808535831030593, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.14366959337382, 'e_i_weight': 5.163520198574177, 'i_e_weight': 5.649533157911218, 'i_frequency': 13.812424058805862, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1827,1.3810397635443514,1.0,202,0
1520,1.1594909741366708,"{'attractor_size': 64, 'background_activity': 16.808421126986204, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.582554772473127, 'e_i_weight': 4.69352403103724, 'i_e_weight': 5.010285634629548, 'i_frequency': 13.181445805417125, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1520,1.3886764359404202,0.9952380952380953,209,1
1454,1.1590936254412405,"{'attractor_size': 64, 'background_activity': 11.508799045136655, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.67996840841202, 'e_i_weight': 5.413835640587004, 'i_e_weight': 6.6008529872580795, 'i_frequency': 19.93095736902512, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1454,1.3965462487464961,0.9906542056074766,212,2
292,1.159080510902262,"{'attractor_size': 64, 'background_activity': 14.409464384724972, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.315781344099566, 'e_i_weight': 2.112320586682976, 'i_e_weight': 6.255301647490025, 'i_frequency': 20.91962235779431, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",292,1.3867323070301563,0.9956331877729258,228,1
757,1.1578730926193932,"{'attractor_size': 64, 'background_activity': 12.274412326481274, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.02600293043642, 'e_i_weight': 5.988206572906128, 'i_e_weight': 7.382092926157605, 'i_frequency': 10.005726485013705, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",757,1.3856421795274836,0.994413407821229,178,1
623,1.1578019801010961,"{'attractor_size': 64, 'background_activity': 15.213804748908379, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.90769598660897, 'e_i_weight': 4.819087631185492, 'i_e_weight': 7.743990126472178, 'i_frequency': 12.518525137837981, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",623,1.3747384258159108,1.0,220,0
1311,1.1568199471233673,"{'attractor_size': 64, 'background_activity': 16.05057421533, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.871568914549801, 'e_i_weight': 5.321551174280517, 'i_e_weight': 5.268242087049487, 'i_frequency': 11.059310088533087, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1311,1.3895432691231449,0.9908675799086758,217,2
1460,1.1568120881702053,"{'attractor_size': 64, 'background_activity': 17.331616601033858, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.722078246839505, 'e_i_weight': 3.643198677237968, 'i_e_weight': 5.543526046167425, 'i_frequency': 14.501273277985781, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1460,1.5755813485727934,0.9139072847682119,276,26
664,1.1564420557198616,"{'attractor_size': 64, 'background_activity': 16.863132853943625, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.422472199418976, 'e_i_weight': 3.6183594764443745, 'i_e_weight': 7.6274120916460415, 'i_frequency': 10.0262845016225, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",664,1.7469761134203974,0.8642857142857143,242,38
366,1.1561501393667863,"{'attractor_size': 64, 'background_activity': 13.599855847886523, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.425072026173156, 'e_i_weight': 1.6844372552982976, 'i_e_weight': 9.897860580449354, 'i_frequency': 16.43653534513838, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",366,1.3791306899534606,0.9952380952380953,209,1
1596,1.1561336262007773,"{'attractor_size': 64, 'background_activity': 16.481866704470537, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.042845007499848, 'e_i_weight': 4.532158491227261, 'i_e_weight': 7.565455771910535, 'i_frequency': 11.064803131815586, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1596,1.3798898850969388,0.9948186528497409,192,1
937,1.1561187935518604,"{'attractor_size': 64, 'background_activity': 14.948249429653103, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.762721489652893, 'e_i_weight': 5.663953166047626, 'i_e_weight': 5.5501397413695805, 'i_frequency': 10.637897062784933, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",937,1.3785088511706847,0.9955156950672646,222,1
1250,1.1552674490147634,"{'attractor_size': 64, 'background_activity': 11.874218075304864, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.595106262169818, 'e_i_weight': 6.488783176327733, 'i_e_weight': 5.907368650112716, 'i_frequency': 10.019466112980107, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1250,1.3755847475834828,0.9957805907172996,236,1
1433,1.1548626819833139,"{'attractor_size': 64, 'background_activity': 15.443814303346393, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.665673977209298, 'e_i_weight': 5.169590614459548, 'i_e_weight': 6.175418963179122, 'i_frequency': 11.562953801356723, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1433,1.3664793369833335,1.0,196,0
1420,1.154099938620769,"{'attractor_size': 64, 'background_activity': 11.397292306716038, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.234184150172458, 'e_i_weight': 4.374570247120708, 'i_e_weight': 6.2959716029669295, 'i_frequency': 23.756645524466833, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1420,1.3726690282482192,0.995575221238938,225,1
1474,1.1535867192204285,"{'attractor_size': 64, 'background_activity': 17.234210357533428, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.652126675107146, 'e_i_weight': 3.9903620247376224, 'i_e_weight': 6.233252287041506, 'i_frequency': 14.593274423773956, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1474,1.4150353571834096,0.9736842105263158,185,5
1322,1.1534636949734005,"{'attractor_size': 64, 'background_activity': 15.664580589917417, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.369903024601639, 'e_i_weight': 5.245963726616178, 'i_e_weight': 6.345566147659747, 'i_frequency': 10.580135703023778, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1322,1.3731996181349935,0.9943502824858758,176,1
1990,1.1534342057012994,"{'attractor_size': 64, 'background_activity': 16.58434219642225, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.015555521608238, 'e_i_weight': 4.202333712326278, 'i_e_weight': 5.73092335319871, 'i_frequency': 11.728917240683698, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1990,1.5632569658415523,0.9138576779026217,244,23
911,1.1522483133422456,"{'attractor_size': 64, 'background_activity': 15.179221762028522, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.21297315998394, 'e_i_weight': 3.9894542426857798, 'i_e_weight': 8.716548055153625, 'i_frequency': 13.659086945404132, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",911,1.3749519277063031,0.9916317991631799,237,2
211,1.1519623686411549,"{'attractor_size': 64, 'background_activity': 11.190027257082733, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.228004926579592, 'e_i_weight': 1.8803963028641235, 'i_e_weight': 10.470091004529836, 'i_frequency': 10.07057717575986, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",211,1.3740045568230943,0.991701244813278,239,2
1873,1.1514798452710626,"{'attractor_size': 64, 'background_activity': 17.25665119591466, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.5788945345112, 'e_i_weight': 4.735948773156156, 'i_e_weight': 6.586395140777896, 'i_frequency': 10.00037800650845, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1873,1.3661325382551819,0.9951219512195122,204,1
1890,1.1512328272421384,"{'attractor_size': 64, 'background_activity': 14.076910500543244, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.844144583532707, 'e_i_weight': 5.428651210700755, 'i_e_weight': 6.749351018469999, 'i_frequency': 13.632031086857918, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1890,1.356358803912607,1.0,200,0
1187,1.1506920101416982,"{'attractor_size': 64, 'background_activity': 13.278096572324735, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.627934362185291, 'e_i_weight': 5.417135780031003, 'i_e_weight': 7.133777627847466, 'i_frequency': 11.93838219350905, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1187,1.3548583362952697,1.0,218,0
941,1.1505181160209421,"{'attractor_size': 64, 'background_activity': 14.127274102492404, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.76854412085064, 'e_i_weight': 4.191560664884543, 'i_e_weight': 5.796049259120774, 'i_frequency': 22.90807732814141, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",941,1.363167912386847,0.995260663507109,210,1
451,1.1490700502371,"{'attractor_size': 64, 'background_activity': 10.383870084743732, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.54523089551472, 'e_i_weight': 4.481460416376925, 'i_e_weight': 10.055080000546095, 'i_frequency': 17.68055829960693, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",451,1.3674677628959966,0.9908256880733946,216,2
576,1.1490520697480389,"{'attractor_size': 64, 'background_activity': 10.327097432605175, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.853657801609785, 'e_i_weight': 5.807227854653564, 'i_e_weight': 7.491518078651052, 'i_frequency': 10.50837389031169, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",576,1.3756505514138302,0.9865470852017937,220,3
170,1.1489031690858107,"{'attractor_size': 64, 'background_activity': 12.513139781715376, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.649616744287817, 'e_i_weight': 1.959903719965414, 'i_e_weight': 8.131100976496363, 'i_frequency': 16.151075839998505, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",170,1.3588568446354101,0.9951456310679612,205,1
1068,1.1477666405326004,"{'attractor_size': 64, 'background_activity': 15.796527943191249, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.159525306270465, 'e_i_weight': 5.289073324298323, 'i_e_weight': 5.33212736400013, 'i_frequency': 11.66605117090422, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1068,1.3556378799892628,0.9951690821256038,206,1
1919,1.1473761167495575,"{'attractor_size': 64, 'background_activity': 16.33540340835925, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.46742122353097, 'e_i_weight': 4.900098261801277, 'i_e_weight': 6.353896473979245, 'i_frequency': 11.305635015172953, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1919,1.3457001842071752,1.0,257,0
427,1.1471973191381957,"{'attractor_size': 64, 'background_activity': 10.007186900335174, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.184809386857417, 'e_i_weight': 4.716234573344117, 'i_e_weight': 11.606401211757653, 'i_frequency': 13.487727359582276, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",427,1.370941437506244,0.9862385321100917,215,3
1878,1.1468588283870529,"{'attractor_size': 64, 'background_activity': 15.203844865979004, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.18195408920551, 'e_i_weight': 5.399956081480141, 'i_e_weight': 6.377184436949083, 'i_frequency': 11.001313415608525, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1878,1.344277906807385,1.0,233,0
1214,1.1464236804523644,"{'attractor_size': 64, 'background_activity': 14.883927710492744, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.885462800124523, 'e_i_weight': 5.091813368956803, 'i_e_weight': 7.0260410643019835, 'i_frequency': 12.664970905218722, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1214,1.3506412376902175,0.995850622406639,240,1
285,1.145168132172194,"{'attractor_size': 64, 'background_activity': 15.967880225864167, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.966962143588278, 'e_i_weight': 3.03774090054421, 'i_e_weight': 9.562434003214191, 'i_frequency': 16.958111656214804, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",285,1.3575590246517775,0.9902439024390244,203,2
1011,1.1451642676377445,"{'attractor_size': 64, 'background_activity': 16.57589951406489, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.734052865426168, 'e_i_weight': 3.446779552380244, 'i_e_weight': 5.29603026585803, 'i_frequency': 12.579821017262363, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1011,1.788990910210686,0.8421052631578947,256,48
507,1.144604300814937,"{'attractor_size': 64, 'background_activity': 15.836278746888059, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.93356484396169, 'e_i_weight': 3.31547780591984, 'i_e_weight': 5.440952827881312, 'i_frequency': 12.757361553906463, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",507,1.7144828854348242,0.8590604026845637,256,42
1731,1.1445024234172383,"{'attractor_size': 64, 'background_activity': 14.589753647587347, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.581802938926195, 'e_i_weight': 4.915423573932205, 'i_e_weight': 10.903266803882197, 'i_frequency': 10.575663684054758, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1731,1.337820766236289,1.0,250,0
1741,1.1425153016675305,"{'attractor_size': 64, 'background_activity': 13.963071994826931, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.537079189417593, 'e_i_weight': 4.255936997169033, 'i_e_weight': 15.89014476840072, 'i_frequency': 10.543441261504958, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1741,1.3324031366266396,1.0,196,0
362,1.1416578184815849,"{'attractor_size': 64, 'background_activity': 10.074563590169513, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.101279979755805, 'e_i_weight': 2.9857889099316357, 'i_e_weight': 6.111322977412952, 'i_frequency': 16.922773865058023, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",362,1.3398110270282821,0.9945652173913043,183,1
429,1.141572622306144,"{'attractor_size': 64, 'background_activity': 14.098419452416321, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.700616511874816, 'e_i_weight': 3.8646814432037524, 'i_e_weight': 7.902016668626914, 'i_frequency': 18.018598532901827, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",429,1.3561049968762857,0.9856459330143541,206,3
982,1.1413290083007803,"{'attractor_size': 64, 'background_activity': 14.3820514241062, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.15519511767108, 'e_i_weight': 2.6600636445753674, 'i_e_weight': 5.591502632181002, 'i_frequency': 10.560700320951545, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",982,1.6088192685671008,0.8843537414965986,260,34
665,1.1411295513062882,"{'attractor_size': 64, 'background_activity': 15.56169878767978, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.550625221765685, 'e_i_weight': 3.0724961909494497, 'i_e_weight': 6.347554501313571, 'i_frequency': 13.345483729994653, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",665,1.716925029758931,0.8545454545454545,188,32
1889,1.1410526917330863,"{'attractor_size': 64, 'background_activity': 15.06987367560824, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.451729976920298, 'e_i_weight': 4.150906828567961, 'i_e_weight': 5.5254972802040045, 'i_frequency': 20.898266096683134, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1889,1.3430557786511226,0.991869918699187,244,2
1597,1.1409119841378486,"{'attractor_size': 64, 'background_activity': 15.752189746246565, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.837289017751782, 'e_i_weight': 4.973532606572935, 'i_e_weight': 5.49109959470751, 'i_frequency': 13.422494901175835, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1597,1.3352586663560986,0.9959514170040485,246,1
1257,1.1404333482758084,"{'attractor_size': 64, 'background_activity': 12.293517884523542, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.746874784540298, 'e_i_weight': 5.995817450073673, 'i_e_weight': 7.608107861503251, 'i_frequency': 11.597521175259155, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1257,1.3353964769311792,0.9951456310679612,205,1
553,1.1402707035285298,"{'attractor_size': 64, 'background_activity': 11.987731989902368, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.141387327912149, 'e_i_weight': 6.270805117478165, 'i_e_weight': 6.157537753660813, 'i_frequency': 11.392782847255999, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",553,1.3263136526909889,1.0,249,0
397,1.1390484573279718,"{'attractor_size': 64, 'background_activity': 15.03310292736495, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.839730396195437, 'e_i_weight': 3.939191231438209, 'i_e_weight': 9.907309030183447, 'i_frequency': 13.629797813182455, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",397,1.3389703241582176,0.9910714285714286,222,2
1966,1.138735315762316,"{'attractor_size': 64, 'background_activity': 15.598823341791554, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.01256164206371, 'e_i_weight': 3.0970202252289925, 'i_e_weight': 5.226028521869668, 'i_frequency': 10.559890798579666, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1966,1.7260924542326939,0.849624060150376,226,40
1349,1.1383504564922668,"{'attractor_size': 64, 'background_activity': 15.715402595691835, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.202316248800045, 'e_i_weight': 5.329174798480509, 'i_e_weight': 6.041308544309606, 'i_frequency': 10.531707136237515, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1349,1.328829100830695,0.9956331877729258,228,1
1362,1.1378306434305776,"{'attractor_size': 64, 'background_activity': 14.17245905340896, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.526610826857873, 'e_i_weight': 5.235346161872788, 'i_e_weight': 7.298609113014708, 'i_frequency': 12.92824944456563, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1362,1.3281977928075936,0.9951923076923077,207,1
1421,1.13726961303194,"{'attractor_size': 64, 'background_activity': 15.146295189251635, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.088704406432957, 'e_i_weight': 5.088534867446807, 'i_e_weight': 5.53891725113239, 'i_frequency': 14.26235215807936, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1421,1.3182213472608837,1.0,190,0
1161,1.1363217490102262,"{'attractor_size': 64, 'background_activity': 14.393482500706494, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.450347922818118, 'e_i_weight': 4.1955733661827805, 'i_e_weight': 5.541721577126077, 'i_frequency': 22.44685404053589, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1161,1.325938970214956,0.9941520467836257,170,1
973,1.1339610437145078,"{'attractor_size': 64, 'background_activity': 12.0943976693996, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.781298077998958, 'e_i_weight': 4.779732110022358, 'i_e_weight': 5.808393563167464, 'i_frequency': 24.18838318829209, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",973,1.3504877587056787,0.9772727272727273,172,4
1286,1.1337052216000574,"{'attractor_size': 64, 'background_activity': 12.63820457194901, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.929811181710958, 'e_i_weight': 5.788519036104213, 'i_e_weight': 7.251787453017923, 'i_frequency': 12.672121556079713, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1286,1.3086829678161347,1.0,179,0
1292,1.1325440547357666,"{'attractor_size': 64, 'background_activity': 14.013573618434053, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.218375864115911, 'e_i_weight': 5.962203734754356, 'i_e_weight': 5.001331027166686, 'i_frequency': 12.876718576326764, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1292,1.3055925905156889,1.0,212,0
1976,1.1309475748158122,"{'attractor_size': 64, 'background_activity': 15.430584753296941, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.375908827478455, 'e_i_weight': 2.8151137919498797, 'i_e_weight': 5.2871555292395875, 'i_frequency': 10.952321509103408, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1976,1.6449133979927044,0.8617021276595744,243,39
802,1.1299456178118992,"{'attractor_size': 64, 'background_activity': 13.460920911711778, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.736092297171087, 'e_i_weight': 5.476781563476785, 'i_e_weight': 8.35312386765119, 'i_frequency': 11.094620045619408, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",802,1.306017810351303,0.9957081545064378,232,1
459,1.1294322691686705,"{'attractor_size': 64, 'background_activity': 16.19290552151033, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.692344546582778, 'e_i_weight': 4.395352954730509, 'i_e_weight': 5.804666128544082, 'i_frequency': 15.985962808738014, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",459,1.307041071612121,0.9943181818181818,175,1
1521,1.128046626116483,"{'attractor_size': 64, 'background_activity': 15.536162027717216, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.993857416697473, 'e_i_weight': 3.241465692910968, 'i_e_weight': 5.24131534737605, 'i_frequency': 10.019530387068926, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1521,1.809310804281369,0.8194842406876791,286,63
1989,1.1272580088548179,"{'attractor_size': 64, 'background_activity': 16.337277563808644, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.36739311167628, 'e_i_weight': 3.332963593446164, 'i_e_weight': 5.966942378094284, 'i_frequency': 10.516350758166755, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1989,1.8182668155735493,0.8168316831683168,330,74
879,1.1270161233247344,"{'attractor_size': 64, 'background_activity': 17.1922174755141, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.511379741342843, 'e_i_weight': 3.233236086900212, 'i_e_weight': 7.5831314730147925, 'i_frequency': 13.655557159665044, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",879,1.5344103444036217,0.8905660377358491,236,29
1591,1.1268707871956367,"{'attractor_size': 64, 'background_activity': 11.351422509768794, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.257450014484156, 'e_i_weight': 4.829843621636848, 'i_e_weight': 6.07995792857986, 'i_frequency': 25.104988681116197, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1591,1.3003691039131147,0.9942196531791907,172,1
1584,1.1262956744881145,"{'attractor_size': 64, 'background_activity': 15.439148466730947, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.607298903506079, 'e_i_weight': 4.993671999308125, 'i_e_weight': 6.273888747208866, 'i_frequency': 12.838293648549035, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1584,1.2891039240629156,1.0,197,0
886,1.1259736867241403,"{'attractor_size': 64, 'background_activity': 13.111961919757729, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.640314952208925, 'e_i_weight': 3.8241468600106385, 'i_e_weight': 5.860570693384896, 'i_frequency': 25.437185075431465, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",886,1.2970087178125262,0.9947916666666666,191,1
449,1.1256631156766137,"{'attractor_size': 64, 'background_activity': 16.728908894006416, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.447816550991876, 'e_i_weight': 3.394271956755784, 'i_e_weight': 7.534130675497235, 'i_frequency': 12.494654250139536, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",449,1.6529614580073062,0.8534201954397395,262,45
1548,1.1234528749334534,"{'attractor_size': 64, 'background_activity': 15.504852680131684, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.996408219413512, 'e_i_weight': 5.05202529004386, 'i_e_weight': 5.575136506399785, 'i_frequency': 15.369540700445693, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1548,1.2895503821434022,0.995260663507109,210,1
1192,1.123264903634655,"{'attractor_size': 64, 'background_activity': 11.608283720099346, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.648377811444293, 'e_i_weight': 5.817054562021322, 'i_e_weight': 5.547836990131302, 'i_frequency': 20.684202226902222, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1192,1.2979029323899556,0.9900497512437811,199,2
1270,1.1231168919634624,"{'attractor_size': 64, 'background_activity': 13.026108059539297, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.73972952206599, 'e_i_weight': 5.685850588656997, 'i_e_weight': 7.9091528943286304, 'i_frequency': 13.390118449331318, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1270,1.2894983250458123,0.9947643979057592,190,1
573,1.122686999078737,"{'attractor_size': 64, 'background_activity': 13.70992165509453, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.518745363382667, 'e_i_weight': 5.46050780581606, 'i_e_weight': 8.329083512116982, 'i_frequency': 10.000093866187473, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",573,1.309433652527545,0.9825581395348837,169,3
1519,1.122677727912286,"{'attractor_size': 64, 'background_activity': 16.64898097375997, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.147883103791026, 'e_i_weight': 5.135098557022189, 'i_e_weight': 5.0052287985970025, 'i_frequency': 10.988118336330613, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1519,1.279663999912727,1.0,174,0
254,1.1225734025689489,"{'attractor_size': 64, 'background_activity': 16.869316045445938, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.071715648228725, 'e_i_weight': 2.6453139734828586, 'i_e_weight': 11.617070020325375, 'i_frequency': 13.638796175692399, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",254,1.3853522361520862,0.9435897435897436,184,11
314,1.122009414811325,"{'attractor_size': 64, 'background_activity': 13.501952221887095, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.070733025501811, 'e_i_weight': 3.359870740220321, 'i_e_weight': 7.473722061482948, 'i_frequency': 24.002244663291297, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",314,1.2937500014483982,0.990521327014218,209,2
782,1.1214395963510722,"{'attractor_size': 64, 'background_activity': 11.08808278001463, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.59036256872987, 'e_i_weight': 6.559669394593027, 'i_e_weight': 6.557842136537761, 'i_frequency': 12.493544119068444, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",782,1.276451330714875,1.0,207,0
638,1.1211416619094323,"{'attractor_size': 64, 'background_activity': 12.35381953401806, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.317560903898, 'e_i_weight': 5.164415623646436, 'i_e_weight': 9.503187078916177, 'i_frequency': 14.87255690787445, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",638,1.2844418359093512,0.9946808510638298,187,1
