,background_activity,i_e_weight,e_i_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous
21,11.965444745957686,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9440388207345672,0.9069768148408555,0.9842905407879723,260.3333333333333,4.0
22,11.995417171648718,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9481585058404884,0.9078192403379579,0.9923175888439046,263.0,2.0
23,12.078731243293753,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9599159417468307,0.9295341621372758,0.9923515441652714,295.0,2.3333333333333335
24,12.23363926939621,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9623409968645111,0.931939341592913,0.9949794238683127,281.3333333333333,1.3333333333333333
25,12.47091386214913,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9623538088279279,0.9329339223650454,0.9940251817575237,267.3333333333333,1.6666666666666667
26,12.60694823976934,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9595887574094282,0.9292199084467758,0.9921278598016042,285.0,2.3333333333333335
27,12.670018407581434,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9671948485412551,0.9416001022468844,0.9943058189090577,300.3333333333333,1.6666666666666667
28,12.715981219585403,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9656960068894452,0.9357439793457742,0.9976851851851851,255.33333333333334,0.6666666666666666
29,12.78269424401851,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9684553199626565,0.9438238349622122,0.994456229535349,304.6666666666667,1.6666666666666667
30,12.783393208034148,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.970153301178471,0.9462336451383958,0.9955314330843185,300.3333333333333,1.3333333333333333
31,12.834677454763062,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9746592884089669,0.9625843020712422,0.9870416432511063,279.6666666666667,3.6666666666666665
32,12.8626180039052,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.966137307491548,0.9404044071821999,0.993429183139794,303.0,2.0
33,12.924167392519973,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9850862352874951,0.9733997566417262,0.997072717889189,342.6666666666667,1.0
34,13.036928095660752,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9720659861443618,0.9525197559114614,0.9925133863474015,271.3333333333333,2.0
35,13.272908971667936,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9764180828127258,0.958983104768221,0.9945097201452682,312.0,1.6666666666666667
36,13.36790116124595,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9831594203159364,0.9719956091998497,0.9946201114013067,288.6666666666667,1.3333333333333333
37,13.565923751300407,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9891248967804452,0.9825869229682067,0.9959925678186549,323.6666666666667,1.3333333333333333
38,13.721288046236225,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9873642857676272,0.9803380253855482,0.9946236989301109,308.0,1.6666666666666667
39,13.875848932960027,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9869101745819852,0.9752340992391364,0.9989775051124745,322.0,0.3333333333333333
40,13.883481165466236,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.983205571871058,0.9723686025453685,0.9944496727105423,252.0,1.6666666666666667
41,14.135772750300006,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9988975532231082,1.0027188687879878,0.9953249382841971,298.0,1.3333333333333333
42,14.231479600839268,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9888204546870573,0.980037087855051,0.9977701837457934,315.3333333333333,0.6666666666666666
43,14.232792786338608,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9783820950950419,0.9625104730069717,0.9950062292856425,281.6666666666667,1.3333333333333333
44,14.385534975816695,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9916034441160658,0.9871127278031807,0.9965580644437967,307.3333333333333,1.0
45,14.461499637464454,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,1.0042582805215163,1.0127282330878558,0.9960628057816568,328.6666666666667,1.3333333333333333
46,14.544507155609029,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,1.000188837495491,1.0038776492323327,0.9967762008651778,307.6666666666667,1.0
47,14.687054815447388,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9946604370055084,0.9975261651904562,0.9919459851204314,285.0,2.3333333333333335
48,14.814747675919433,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9839387574719821,0.9790493998189236,0.9889142520775436,263.3333333333333,3.0
49,15.022870583825663,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9939689673373923,0.991689783024632,0.9966996699669967,316.6666666666667,1.0
50,15.040598275213881,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9959960431693764,0.9954871576204241,0.996693759963399,283.6666666666667,1.0
51,15.057507253060562,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9950857430809629,0.9950246517644442,0.9957324484138365,292.6666666666667,1.3333333333333333
52,15.07169716899893,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,1.0040658678599814,1.0153164959159005,0.9931269414701941,293.3333333333333,2.0
53,15.095621488966966,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9902441074313405,0.9837020245779623,0.9968998567264463,313.6666666666667,1.0
54,15.16906318591746,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9973790008056674,0.9996668494604647,0.995193298977687,308.6666666666667,1.3333333333333333
55,15.16956364266861,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9822932225996658,0.9734928634479684,0.9912551606675324,307.3333333333333,2.6666666666666665
56,15.273497453492809,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9899750939402213,0.9855103194754239,0.9946024540382518,248.33333333333334,1.3333333333333333
57,15.35133399409731,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9799907930075508,0.9782242321547088,0.9817921776251329,291.6666666666667,5.333333333333333
58,15.360593350533533,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9897202468034713,0.9969640208305407,0.983451536643026,296.3333333333333,4.666666666666667
59,15.413725867426674,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9813026239158251,0.9687426716740316,0.9946066473558437,290.0,1.6666666666666667
60,15.487919801599697,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9970188562020029,0.9997307201921988,0.9947563745720958,340.6666666666667,1.6666666666666667
61,15.632848370867656,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9778373179102556,0.9751758643470517,0.9808094571289461,303.3333333333333,6.666666666666667
62,15.63447687496607,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9756682115034893,0.9673871939627987,0.9849176038059362,283.0,4.333333333333333
63,15.675624654377234,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9943322103337957,0.9941315873255291,0.9947891926127449,280.3333333333333,1.3333333333333333
64,15.756446314630374,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9784294703398814,0.9643045431124081,0.9931003406212007,291.0,2.0
65,15.757888853854455,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9906598740495891,0.9849237070878272,0.9965911457477009,315.3333333333333,1.0
66,15.779808580894958,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9826162719067834,0.9732201428647111,0.9922385847920719,292.6666666666667,2.3333333333333335
67,15.820549894412972,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9878438150036746,0.9861656311439065,0.9895480378004821,291.3333333333333,3.0
68,15.882046663377276,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9710970743703605,0.95134441573179,0.992290449572003,287.6666666666667,2.3333333333333335
69,15.946003115692301,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9799094893895227,0.9678285897354478,0.9924909383029586,268.3333333333333,2.0
70,15.960606956992706,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9731773682409236,0.9528869370832481,0.9946698986107854,258.0,1.3333333333333333
71,16.015878483249775,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.98185548419297,0.9692085039610477,0.994926216759607,290.6666666666667,1.3333333333333333
72,16.046768369472858,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9683763563435726,0.9749834923703674,0.9620001540494263,330.0,12.666666666666666
73,16.45009543418123,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9558957224745946,0.9419214214772788,0.9705992903944111,289.6666666666667,10.0
74,16.58782800332599,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9219619576255358,0.912292489922371,0.9319439928200435,272.0,20.0
75,16.616124114645302,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9344851310900534,0.9285896470844118,0.9406185617445338,282.0,17.666666666666668
76,16.65645092346106,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.8966876665939459,0.8747219467659529,0.9219114806416394,252.0,21.666666666666668
77,16.730298110111587,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.9219048662353583,0.909744137457845,0.9356128043716909,235.33333333333334,17.0
78,16.89130588350963,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.8735809493691908,0.8246165848939483,0.9296897749756231,249.66666666666666,19.666666666666668
79,16.976692815459337,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.8345179153595691,0.7957912320555066,0.8789764756633512,250.66666666666666,35.0
80,17.162319712928504,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.8602725573679905,0.8326154594581419,0.891462172352977,270.3333333333333,32.333333333333336
81,17.301756532873476,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.8067552751953505,0.7572790184386302,0.8636069638185074,251.33333333333334,38.666666666666664
82,17.42506807586836,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.7370247304199048,0.6918348854588706,0.7926504294925348,221.0,59.333333333333336
83,17.692533944277685,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.771713380798321,0.7116902966457488,0.8486831042572,209.66666666666666,37.666666666666664
84,17.707730406041563,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.7117036046753799,0.639443703087693,0.8123852519243666,202.66666666666666,52.0
85,18.04949814166742,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.690494135947536,0.6241803795625134,0.7743304026044825,218.66666666666666,63.333333333333336
86,18.181525860460624,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.6364564529329155,0.5674392302620406,0.7271521661296098,184.33333333333334,69.33333333333333
87,18.549126954344658,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.58121786895656,0.510307489436651,0.6763790946928037,122.0,60.0
88,18.602195826894175,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.5352329156326165,0.4557801585841459,0.6557365675830794,139.66666666666666,73.66666666666667
89,18.750325796327,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.5455301649549259,0.46142076177721986,0.6672843418223552,148.66666666666666,73.66666666666667
90,18.826758985217577,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.5561807114006552,0.4796331949869648,0.6626067521709266,128.66666666666666,65.66666666666667
91,18.890305849935206,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.5565785419455338,0.4680978627197412,0.6868179780012816,127.33333333333333,59.333333333333336
92,18.95756861763121,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.48200857329643587,0.379145877713035,0.6630654527206251,114.0,57.666666666666664
93,18.970590542187004,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.490748352635789,0.3841868435603706,0.6796467907778393,92.66666666666667,44.0
94,18.989188825333308,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.48502142392528413,0.37821312403068386,0.6761321558912066,109.33333333333333,52.666666666666664
95,20.80221367394021,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.25293618341419727,0.16489370988016594,0.5542030103014933,49.666666666666664,38.666666666666664
96,20.923523666654717,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.2800292872091434,0.19049846822018188,0.5328256302521008,62.333333333333336,55.0
97,21.150570212932415,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.1977327836471052,0.12460634736388576,0.4931091739310917,41.0,41.333333333333336
98,21.216349137211317,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.17573386264122062,0.10719344647013739,0.497333797020808,34.0,34.666666666666664
99,21.803704666785546,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.18285553539034258,0.11280180202369033,0.5027006172839507,32.0,31.333333333333332
100,22.135028288428053,5.011403421477593,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,256.0,10.0,0.14247376267277698,0.08642490188608376,0.40606548577563073,22.333333333333332,32.0
