,score,params,iteration
1920,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5682666773824832, 'cue_percentage': 100, 'delay_A2GO': 2.203399325050847, 'delay_gap_A2B': 0.01108533408253658, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.02568182821882, 'w_acpt': 1.88120447948757, 'w_trans': 5.315137666234614}",1920
1613,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.7136279105857896, 'cue_percentage': 100, 'delay_A2GO': 2.2387422596771147, 'delay_gap_A2B': 0.1863957343604571, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.75968182459618, 'w_acpt': 1.212549267249557, 'w_trans': 7.667280820021752}",1613
163,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.6949434473034787, 'cue_percentage': 100, 'delay_A2GO': 1.5060180291757759, 'delay_gap_A2B': 0.08519824820236728, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.747679839835605, 'w_acpt': 1.8702754929256675, 'w_trans': 4.298500961880474}",163
1832,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5464529851986436, 'cue_percentage': 100, 'delay_A2GO': 2.3041865849455268, 'delay_gap_A2B': 0.006279994886753265, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.77147563906828, 'w_acpt': 1.4411607624598073, 'w_trans': 5.296546223751965}",1832
1711,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.7435709409409845, 'cue_percentage': 100, 'delay_A2GO': 2.0523378456650185, 'delay_gap_A2B': 0.15911026907576598, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.34631633750833, 'w_acpt': 2.206188745621901, 'w_trans': 4.897403154866853}",1711
665,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.9654999530629479, 'cue_percentage': 100, 'delay_A2GO': 2.097417267237526, 'delay_gap_A2B': 0.05268919582961905, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.320271701670244, 'w_acpt': 1.0227232383885276, 'w_trans': 6.409727748663932}",665
1594,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.8371538499095625, 'cue_percentage': 100, 'delay_A2GO': 2.0129370420248662, 'delay_gap_A2B': 0.26062251083888194, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.05933475754656, 'w_acpt': 2.429204372677254, 'w_trans': 4.076955625653758}",1594
384,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.8185282437277566, 'cue_percentage': 100, 'delay_A2GO': 1.8872130332486836, 'delay_gap_A2B': 0.18743788575918885, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.209272607346676, 'w_acpt': 1.8132670912991418, 'w_trans': 8.795780894277051}",384
281,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.8476623465541046, 'cue_percentage': 100, 'delay_A2GO': 2.9999620532044666, 'delay_gap_A2B': 0.0602480139369914, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.3502731369764, 'w_acpt': 1.120943171445744, 'w_trans': 6.84688738070364}",281
1992,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5436020408081694, 'cue_percentage': 100, 'delay_A2GO': 2.272331980522757, 'delay_gap_A2B': 0.06824280356328552, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.20816477832139, 'w_acpt': 1.0012174976053774, 'w_trans': 6.453274151007846}",1992
1761,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5384320590995605, 'cue_percentage': 100, 'delay_A2GO': 2.4126692926186837, 'delay_gap_A2B': 0.038063492363344886, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.85106925629591, 'w_acpt': 1.1013496472436541, 'w_trans': 6.5037155412598375}",1761
750,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5201370390687164, 'cue_percentage': 100, 'delay_A2GO': 2.2910056659049864, 'delay_gap_A2B': 0.08219462766205857, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.15969490737882, 'w_acpt': 2.05403479664489, 'w_trans': 3.273602195164506}",750
1821,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5510432161378169, 'cue_percentage': 100, 'delay_A2GO': 2.43294321520016, 'delay_gap_A2B': 0.054804439780082884, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.51302183479022, 'w_acpt': 1.289274152088109, 'w_trans': 6.658664569589005}",1821
1725,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.6894042130270641, 'cue_percentage': 100, 'delay_A2GO': 2.1577066945189003, 'delay_gap_A2B': 0.16690133451179023, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.54671884128983, 'w_acpt': 1.2875880104328015, 'w_trans': 6.939251058238249}",1725
328,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5790339440475704, 'cue_percentage': 100, 'delay_A2GO': 1.9805282331104679, 'delay_gap_A2B': 0.06355472183629522, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.76074962287801, 'w_acpt': 1.685792433072758, 'w_trans': 4.573925244461691}",328
410,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5216427732374622, 'cue_percentage': 100, 'delay_A2GO': 2.055878938095896, 'delay_gap_A2B': 0.05335230916122603, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.71170878103415, 'w_acpt': 1.8014249579686048, 'w_trans': 7.060567929046508}",410
406,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5168327270628824, 'cue_percentage': 100, 'delay_A2GO': 2.2156321395693217, 'delay_gap_A2B': 0.06507828891933601, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.019640741878206, 'w_acpt': 1.1439930052922733, 'w_trans': 6.428928203657181}",406
1722,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.5254759685196433, 'cue_percentage': 100, 'delay_A2GO': 2.2540911046649215, 'delay_gap_A2B': 0.059490401479688884, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.27678773798103, 'w_acpt': 1.6627799337186489, 'w_trans': 6.063860969565524}",1722
415,0.42424242424242425,"{'background_activity': 13.855558143033827, 'cue_length': 0.6054302928295026, 'cue_percentage': 100, 'delay_A2GO': 2.109656005943663, 'delay_gap_A2B': 0.08976076172175211, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.7879508162672, 'w_acpt': 1.904846884684871, 'w_trans': 6.017513374705458}",415
389,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.7662502603625505, 'cue_percentage': 100, 'delay_A2GO': 2.1867053923696225, 'delay_gap_A2B': 0.03839606261935734, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -45.93944293433125, 'w_acpt': 1.1012876013452453, 'w_trans': 1.8052199424099398}",389
1810,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.6503347742123586, 'cue_percentage': 100, 'delay_A2GO': 1.9324133793970946, 'delay_gap_A2B': 0.2398756011815293, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.65104700939128, 'w_acpt': 1.4073135226708076, 'w_trans': 2.556718681817695}",1810
1784,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.7478611966109475, 'cue_percentage': 100, 'delay_A2GO': 2.067213296742092, 'delay_gap_A2B': 0.18268631262367016, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.74060380449136, 'w_acpt': 1.36525274466846, 'w_trans': 4.885084923703136}",1784
960,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.7604567172073898, 'cue_percentage': 100, 'delay_A2GO': 2.2764847628440994, 'delay_gap_A2B': 0.06883002215771712, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.9423324035201, 'w_acpt': 1.856140527458972, 'w_trans': 4.362406326069051}",960
962,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5147289934482802, 'cue_percentage': 100, 'delay_A2GO': 2.377027575429274, 'delay_gap_A2B': 0.17569175003920146, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.227581367002195, 'w_acpt': 1.1304745474714268, 'w_trans': 6.594374184243014}",962
1462,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.8506891931834509, 'cue_percentage': 100, 'delay_A2GO': 2.183450391005893, 'delay_gap_A2B': 0.17158919793257643, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.0777110577044, 'w_acpt': 2.258782719958233, 'w_trans': 4.584782421079458}",1462
1515,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.530962872081813, 'cue_percentage': 100, 'delay_A2GO': 2.219435743486034, 'delay_gap_A2B': 0.05267067201454843, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.33272112094654, 'w_acpt': 1.990329470456795, 'w_trans': 6.413017608801721}",1515
1149,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5641808389493643, 'cue_percentage': 100, 'delay_A2GO': 2.3060511378071955, 'delay_gap_A2B': 0.027495107824723142, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.08140907488658, 'w_acpt': 1.7460261836775575, 'w_trans': 7.878677081659816}",1149
1307,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5212773417980194, 'cue_percentage': 100, 'delay_A2GO': 2.1297671398705442, 'delay_gap_A2B': 0.06429551466361713, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.403410088048076, 'w_acpt': 1.1349668984880368, 'w_trans': 5.821137197851225}",1307
1767,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5470839532046092, 'cue_percentage': 100, 'delay_A2GO': 2.204182152455828, 'delay_gap_A2B': 0.09898541397989898, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.0639274501719, 'w_acpt': 1.8160393290336676, 'w_trans': 5.5313990880824875}",1767
158,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.643889658593154, 'cue_percentage': 100, 'delay_A2GO': 2.900666378174166, 'delay_gap_A2B': 0.05002858154473873, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.171820688047696, 'w_acpt': 1.8464113838408067, 'w_trans': 6.8188239007753255}",158
1836,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.8117364665531479, 'cue_percentage': 100, 'delay_A2GO': 2.135595288929408, 'delay_gap_A2B': 0.20302707821271482, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.0358215310145, 'w_acpt': 1.254787132150001, 'w_trans': 6.877525054184718}",1836
1816,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.6654914838554982, 'cue_percentage': 100, 'delay_A2GO': 2.321737249355241, 'delay_gap_A2B': 0.2266755146813243, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.74567325415498, 'w_acpt': 1.0003611102131136, 'w_trans': 9.174634958232136}",1816
1220,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5293957823959647, 'cue_percentage': 100, 'delay_A2GO': 1.5711940045794033, 'delay_gap_A2B': 0.0569674982889804, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.81372262210909, 'w_acpt': 1.0023605036318455, 'w_trans': 6.449946583892965}",1220
1646,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5292660257199417, 'cue_percentage': 100, 'delay_A2GO': 2.1895824730345756, 'delay_gap_A2B': 0.06623016100181786, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.98543293588669, 'w_acpt': 1.3690031680443198, 'w_trans': 6.185004573542004}",1646
1143,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5322373840082337, 'cue_percentage': 100, 'delay_A2GO': 2.405786317683258, 'delay_gap_A2B': 0.09212063241832749, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.580155629982, 'w_acpt': 2.1049769798810303, 'w_trans': 5.096832269128915}",1143
279,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.9549815827304708, 'cue_percentage': 100, 'delay_A2GO': 2.388319261481395, 'delay_gap_A2B': 0.09495802269161194, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.14761934658195, 'w_acpt': 1.8595605070196028, 'w_trans': 9.149858630444532}",279
1215,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.6729583428979444, 'cue_percentage': 100, 'delay_A2GO': 2.351956422069106, 'delay_gap_A2B': 0.152746774803797, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.21350952037373, 'w_acpt': 1.281124204036465, 'w_trans': 5.483661678103828}",1215
943,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5001203724307085, 'cue_percentage': 100, 'delay_A2GO': 2.173219158478425, 'delay_gap_A2B': 0.04172748991718159, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.816631485735144, 'w_acpt': 1.1897987322223578, 'w_trans': 6.98181300723561}",943
940,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5561091780925863, 'cue_percentage': 100, 'delay_A2GO': 2.5102489641801657, 'delay_gap_A2B': 0.18814598083000192, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.239476012083266, 'w_acpt': 1.31534787507047, 'w_trans': 7.901172202006661}",940
622,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5157285490425747, 'cue_percentage': 100, 'delay_A2GO': 1.722412609897078, 'delay_gap_A2B': 0.030371266649389533, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.899454290925796, 'w_acpt': 1.4048720304316735, 'w_trans': 10.92615259884942}",622
271,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.9394418398705814, 'cue_percentage': 100, 'delay_A2GO': 2.787739667704208, 'delay_gap_A2B': 0.04361317832888097, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.523750156008646, 'w_acpt': 1.0120525876406696, 'w_trans': 8.222033526205227}",271
1325,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5104744598562837, 'cue_percentage': 100, 'delay_A2GO': 2.238190363214619, 'delay_gap_A2B': 0.025647267945757495, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.97397048501771, 'w_acpt': 1.5805399094504033, 'w_trans': 5.2776255039674265}",1325
1326,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.585448849207439, 'cue_percentage': 100, 'delay_A2GO': 2.2908152243419484, 'delay_gap_A2B': 0.06286858337756455, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.529318793760545, 'w_acpt': 1.7682119042578397, 'w_trans': 6.137360957462173}",1326
1193,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5656314220986856, 'cue_percentage': 100, 'delay_A2GO': 2.3137053825940557, 'delay_gap_A2B': 0.1933355899423536, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.56376503445357, 'w_acpt': 1.4279828766823193, 'w_trans': 7.084552982147959}",1193
268,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.8859615600530326, 'cue_percentage': 100, 'delay_A2GO': 2.431835782955454, 'delay_gap_A2B': 0.01788798385932379, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.013578337085136, 'w_acpt': 1.3942006575457682, 'w_trans': 4.81014798163411}",268
1332,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5102357773710472, 'cue_percentage': 100, 'delay_A2GO': 2.219376658610169, 'delay_gap_A2B': 0.036011826480733505, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.37240690445442, 'w_acpt': 1.4961163875634371, 'w_trans': 6.321641254856948}",1332
264,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.9163599342112791, 'cue_percentage': 100, 'delay_A2GO': 2.679685079338106, 'delay_gap_A2B': 0.010836643512521185, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.30339700382506, 'w_acpt': 1.0056035957632579, 'w_trans': 7.547516484429462}",264
262,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.9930658908482746, 'cue_percentage': 100, 'delay_A2GO': 2.719751424005255, 'delay_gap_A2B': 0.06244664831317617, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.31478311711126, 'w_acpt': 2.404444382597973, 'w_trans': 12.20736172193721}",262
575,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5032761527544096, 'cue_percentage': 100, 'delay_A2GO': 2.4216849535328144, 'delay_gap_A2B': 0.01651789079262727, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.87404389537948, 'w_acpt': 2.442124475071987, 'w_trans': 3.4882612183644626}",575
1140,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.6451381607804547, 'cue_percentage': 100, 'delay_A2GO': 2.325277075749846, 'delay_gap_A2B': 0.0005715006964367442, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.81055438733122, 'w_acpt': 1.9154602072600224, 'w_trans': 5.78949909700232}",1140
1762,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.501118545947274, 'cue_percentage': 100, 'delay_A2GO': 2.3833620098931703, 'delay_gap_A2B': 0.04497412759698235, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.718401186245046, 'w_acpt': 1.1250833040175654, 'w_trans': 6.756879416982605}",1762
466,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.9998981451734756, 'cue_percentage': 100, 'delay_A2GO': 2.8059147364696777, 'delay_gap_A2B': 0.053749469865220716, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.45493164014598, 'w_acpt': 1.8685576690370995, 'w_trans': 5.498715788143661}",466
190,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.8854302449643874, 'cue_percentage': 100, 'delay_A2GO': 2.109128394093105, 'delay_gap_A2B': 0.23988404170507, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.950777569283346, 'w_acpt': 1.8656732416650357, 'w_trans': 12.949536941777424}",190
479,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.9755996142482933, 'cue_percentage': 100, 'delay_A2GO': 2.7957666456821246, 'delay_gap_A2B': 0.12481789252024476, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.43003799839163, 'w_acpt': 2.667451260399752, 'w_trans': 6.39255246953681}",479
778,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5491115003016792, 'cue_percentage': 100, 'delay_A2GO': 2.3727805170626124, 'delay_gap_A2B': 0.05448573019519161, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.99068208279526, 'w_acpt': 1.8530647640475235, 'w_trans': 5.272099405861541}",778
1898,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.8064732844173669, 'cue_percentage': 100, 'delay_A2GO': 2.048867074626319, 'delay_gap_A2B': 0.22831858423201146, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.04335453531549, 'w_acpt': 2.2778648065064355, 'w_trans': 2.914562856229079}",1898
452,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.8948951797428202, 'cue_percentage': 100, 'delay_A2GO': 2.8555591988359814, 'delay_gap_A2B': 0.0894896315376829, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.510653678152025, 'w_acpt': 2.340093617403137, 'w_trans': 7.273889198208862}",452
507,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.5317030036642232, 'cue_percentage': 100, 'delay_A2GO': 1.9017164183497648, 'delay_gap_A2B': 0.06936737276621702, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.21661942634172, 'w_acpt': 1.8765053213411795, 'w_trans': 4.329318054500198}",507
1279,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.6301632462560272, 'cue_percentage': 100, 'delay_A2GO': 2.1642059186918017, 'delay_gap_A2B': 0.059973597858482414, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.413856823944556, 'w_acpt': 1.3049030620998399, 'w_trans': 7.906662134219553}",1279
1254,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.7650425114150492, 'cue_percentage': 100, 'delay_A2GO': 1.9752271283739835, 'delay_gap_A2B': 0.06119702044080086, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.41132451858638, 'w_acpt': 2.497091147964028, 'w_trans': 6.046659783121105}",1254
1252,0.3939393939393939,"{'background_activity': 13.855558143033827, 'cue_length': 0.6957303436750902, 'cue_percentage': 100, 'delay_A2GO': 1.7161233606617103, 'delay_gap_A2B': 0.10662250708466986, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.82452702474935, 'w_acpt': 1.9840634296824373, 'w_trans': 5.7845303579913825}",1252
